"","x","y","rowSums(pls.transp[3:31], na.rm = TRUE)"
"2480",565000,1094000,349989526.384514
"2481",573000,1094000,475506137.309717
"2482",581000,1094000,562179448.180942
"2483",589000,1094000,358255807.362052
"2484",605000,1094000,241283176.893317
"2485",613000,1094000,458006743.245161
"2486",621000,1094000,301834328.899611
"2487",629000,1094000,310040331.210541
"2488",637000,1094000,408860584.135698
"2489",645000,1094000,326394220.034907
"2490",653000,1094000,246038528.771145
"2491",661000,1094000,557425520.17532
"2492",669000,1094000,207307464.176454
"2493",677000,1094000,457899298.342579
"2494",685000,1094000,288770543.754622
"2495",693000,1094000,341831059.855767
"2496",701000,1094000,281451829.606172
"2497",717000,1094000,695494781.421206
"2498",725000,1094000,672174842.444627
"2499",733000,1094000,682403182.676675
"2500",741000,1094000,492078474.965963
"2501",749000,1094000,413786674.927095
"2502",757000,1094000,215849356.185749
"2503",773000,1094000,257669268.243482
"2504",781000,1094000,276958304.223285
"2505",797000,1094000,207106783.621972
"2506",805000,1094000,575165095.889067
"2507",813000,1094000,417247869.539772
"2508",821000,1094000,400493850.430651
"2509",829000,1094000,193372234.562981
"2510",837000,1094000,199774398.242613
"2511",845000,1094000,436666575.270444
"2512",853000,1094000,394945924.747985
"2513",861000,1094000,688322423.173694
"2514",869000,1094000,523115251.856536
"2515",877000,1094000,290264120.360393
"2516",885000,1094000,327398705.545196
"2517",893000,1094000,202892176.353704
"2518",901000,1094000,212937760.786739
"2519",925000,1094000,418127033.311159
"2548",5000,1086000,0
"2549",21000,1086000,0
"2550",37000,1086000,0
"2551",53000,1086000,10504704.1595963
"2552",93000,1086000,85087579.438659
"2553",101000,1086000,241136451.216969
"2554",117000,1086000,336683089.501337
"2555",149000,1086000,9776355.47157094
"2556",165000,1086000,206589356.162182
"2557",181000,1086000,234310259.618572
"2558",189000,1086000,325872431.140741
"2559",197000,1086000,178682618.095292
"2560",205000,1086000,264516192.638829
"2561",213000,1086000,373715576.544265
"2562",221000,1086000,351885657.606559
"2563",245000,1086000,421430801.743568
"2564",261000,1086000,246190308.985021
"2565",269000,1086000,314040128.016205
"2566",277000,1086000,160300641.11626
"2567",285000,1086000,152617586.511562
"2568",293000,1086000,89222385.300037
"2569",309000,1086000,147022762.767181
"2570",317000,1086000,83670201.3470139
"2571",325000,1086000,139267815.79561
"2572",333000,1086000,181126796.961331
"2573",341000,1086000,297970849.728054
"2574",349000,1086000,269812206.130624
"2575",357000,1086000,425500244.773338
"2576",365000,1086000,271908683.403308
"2577",373000,1086000,331066818.87233
"2578",381000,1086000,319354176.539464
"2579",389000,1086000,448908227.802354
"2580",397000,1086000,446676110.561853
"2581",405000,1086000,433188685.632623
"2582",413000,1086000,323317164.959267
"2583",421000,1086000,252866978.593668
"2584",429000,1086000,238777492.135862
"2585",437000,1086000,204954382.337656
"2586",445000,1086000,428080507.498821
"2587",453000,1086000,473664059.69164
"2588",461000,1086000,535170036.834118
"2589",469000,1086000,969021800.187017
"2590",477000,1086000,367102733.567806
"2591",485000,1086000,352706579.218963
"2592",493000,1086000,458407896.81149
"2593",501000,1086000,458093901.826841
"2594",509000,1086000,423323994.206486
"2595",517000,1086000,431979402.145321
"2596",525000,1086000,439903582.05777
"2597",533000,1086000,509529875.748775
"2598",541000,1086000,331370578.499121
"2599",549000,1086000,410783755.853987
"2600",557000,1086000,303141912.449851
"2601",565000,1086000,286405541.579268
"2602",573000,1086000,341230215.400359
"2603",581000,1086000,339549051.010809
"2604",589000,1086000,291514625.027796
"2605",597000,1086000,315834494.858467
"2606",605000,1086000,244659507.28725
"2607",629000,1086000,631782103.076524
"2608",637000,1086000,170886978.671411
"2609",645000,1086000,588263121.816763
"2610",653000,1086000,440681365.734283
"2611",661000,1086000,518674174.018254
"2612",669000,1086000,462143184.677934
"2613",677000,1086000,481287259.10633
"2614",685000,1086000,245657077.134957
"2615",693000,1086000,380842994.884091
"2616",701000,1086000,325858962.141402
"2617",709000,1086000,443168450.829045
"2618",717000,1086000,643702888.697116
"2619",725000,1086000,501103834.724038
"2620",733000,1086000,470865631.380907
"2621",741000,1086000,540880291.471485
"2622",749000,1086000,188858083.108647
"2623",757000,1086000,370654250.763641
"2624",765000,1086000,162978417.802389
"2625",773000,1086000,198863269.993344
"2626",781000,1086000,160028581.211215
"2627",797000,1086000,315296120.795266
"2628",805000,1086000,505071066.835983
"2629",813000,1086000,604562102.086239
"2630",821000,1086000,278832945.29402
"2631",829000,1086000,548890888.572094
"2632",845000,1086000,229497788.087482
"2633",853000,1086000,665448946.518684
"2634",861000,1086000,498258036.853081
"2635",869000,1086000,470050881.640839
"2636",877000,1086000,217055768.672066
"2637",885000,1086000,314439847.966442
"2638",893000,1086000,266885937.337743
"2639",901000,1086000,256753554.422497
"2640",909000,1086000,313652460.125855
"2641",925000,1086000,449672662.376361
"2669",37000,1078000,147266.569323442
"2670",61000,1078000,12054386.3377872
"2671",101000,1078000,280155935.346924
"2672",133000,1078000,198270597.439673
"2673",149000,1078000,86343652.6640117
"2674",181000,1078000,232129402.245217
"2675",197000,1078000,208921413.944736
"2676",213000,1078000,408039370.367139
"2677",221000,1078000,238939218.65878
"2678",229000,1078000,253787755.383256
"2679",253000,1078000,204316846.564479
"2680",261000,1078000,250401863.667923
"2681",269000,1078000,180743516.157997
"2682",277000,1078000,64403711.2204392
"2683",285000,1078000,195327511.995434
"2684",293000,1078000,139444682.610999
"2685",301000,1078000,173921287.896057
"2686",309000,1078000,288831070.360172
"2687",317000,1078000,167620137.238792
"2688",325000,1078000,214754048.830363
"2689",333000,1078000,301449879.951159
"2690",341000,1078000,201631668.993411
"2691",349000,1078000,399337711.762442
"2692",357000,1078000,680304868.795809
"2693",365000,1078000,485361474.665967
"2694",373000,1078000,462212900.191215
"2695",381000,1078000,429869718.742298
"2696",389000,1078000,357241655.139875
"2697",397000,1078000,406440833.853427
"2698",405000,1078000,399861086.058359
"2699",413000,1078000,224653114.443691
"2700",421000,1078000,249507915.522204
"2701",437000,1078000,399797689.568631
"2702",453000,1078000,455234276.635041
"2703",461000,1078000,561921252.218935
"2704",469000,1078000,478830523.16503
"2705",477000,1078000,465756736.243779
"2706",485000,1078000,265649103.866634
"2707",493000,1078000,234478931.048663
"2708",501000,1078000,376943236.490145
"2709",509000,1078000,514811511.953072
"2710",517000,1078000,502971900.725702
"2711",525000,1078000,438877012.144426
"2712",533000,1078000,429630004.278688
"2713",541000,1078000,217182403.453227
"2714",549000,1078000,261565862.870912
"2715",557000,1078000,370434714.234211
"2716",565000,1078000,417872223.374238
"2717",573000,1078000,364824477.964348
"2718",581000,1078000,560793947.731777
"2719",589000,1078000,454735257.858924
"2720",597000,1078000,200645310.799154
"2721",605000,1078000,374064984.783762
"2722",613000,1078000,327959283.973588
"2723",621000,1078000,264610078.55432
"2724",629000,1078000,761693871.592767
"2725",637000,1078000,871520239.777423
"2726",645000,1078000,1505924719.63707
"2727",653000,1078000,983920360.071623
"2728",669000,1078000,456214555.629114
"2729",677000,1078000,348806651.560419
"2730",685000,1078000,269951126.966054
"2731",693000,1078000,220343010.47164
"2732",701000,1078000,296282291.883578
"2733",709000,1078000,395303969.857275
"2734",717000,1078000,622865901.127365
"2735",725000,1078000,360415007.751235
"2736",733000,1078000,319242799.002248
"2737",741000,1078000,364937745.217931
"2738",749000,1078000,540590460.449741
"2739",757000,1078000,662860376.638114
"2740",765000,1078000,263749873.796199
"2741",797000,1078000,405934407.998602
"2742",805000,1078000,773598958.553242
"2743",813000,1078000,300299732.80534
"2744",821000,1078000,483582672.344022
"2745",829000,1078000,432485377.326512
"2746",837000,1078000,824993341.780915
"2747",845000,1078000,574568111.396228
"2748",853000,1078000,540934688.813798
"2749",861000,1078000,242453645.446883
"2750",869000,1078000,223419115.26832
"2751",877000,1078000,240201712.24609
"2752",885000,1078000,395760431.064477
"2753",893000,1078000,374522494.734812
"2754",909000,1078000,560041403.982066
"2755",917000,1078000,435568907.757176
"2756",925000,1078000,474885731.325278
"2788",37000,1070000,116396.621739375
"2789",125000,1070000,261792293.143249
"2790",133000,1070000,153177279.523876
"2791",141000,1070000,194138000.715611
"2792",157000,1070000,19168897.8245227
"2793",181000,1070000,204845762.894601
"2794",205000,1070000,194551716.367352
"2795",213000,1070000,238362980.558578
"2796",221000,1070000,383816114.706394
"2797",229000,1070000,215752727.965642
"2798",237000,1070000,280712793.645
"2799",261000,1070000,336538875.312754
"2800",269000,1070000,88230198.3707075
"2801",277000,1070000,182523164.093946
"2802",285000,1070000,219296194.616683
"2803",293000,1070000,96243558.6041952
"2804",301000,1070000,157301506.163014
"2805",309000,1070000,200078095.964796
"2806",325000,1070000,87275987.3217009
"2807",333000,1070000,257661457.567335
"2808",341000,1070000,134928403.90391
"2809",349000,1070000,333426327.841327
"2810",357000,1070000,300740158.749097
"2811",373000,1070000,451030833.67171
"2812",381000,1070000,331490600.319884
"2813",389000,1070000,276202826.233658
"2814",397000,1070000,307712062.399601
"2815",405000,1070000,297424948.270014
"2816",413000,1070000,441394859.278485
"2817",421000,1070000,276411892.88194
"2818",429000,1070000,320133962.587911
"2819",437000,1070000,348123534.07733
"2820",445000,1070000,323452253.571968
"2821",453000,1070000,294683523.817602
"2822",461000,1070000,450699014.89449
"2823",469000,1070000,353610933.862007
"2824",477000,1070000,447050734.984398
"2825",485000,1070000,260221643.344032
"2826",493000,1070000,375069024.927857
"2827",501000,1070000,547897478.727041
"2828",509000,1070000,532817037.169705
"2829",517000,1070000,732920705.410214
"2830",525000,1070000,461434929.558501
"2831",533000,1070000,76574555.0202946
"2832",541000,1070000,278859341.170931
"2833",549000,1070000,445095275.679165
"2834",557000,1070000,540144294.750234
"2835",565000,1070000,736397761.434673
"2836",573000,1070000,400946660.892216
"2837",581000,1070000,273697690.728123
"2838",597000,1070000,165180094.833973
"2839",605000,1070000,324962492.228705
"2840",613000,1070000,524380706.440457
"2841",621000,1070000,255753729.991555
"2842",629000,1070000,618095314.903919
"2843",637000,1070000,1007121725.24202
"2844",645000,1070000,1146500506.40051
"2845",661000,1070000,271983283.546598
"2846",669000,1070000,286911475.016391
"2847",677000,1070000,242898078.483679
"2848",685000,1070000,217051049.90475
"2849",693000,1070000,307318484.252222
"2850",701000,1070000,334589763.680177
"2851",709000,1070000,301515042.113051
"2852",717000,1070000,746100885.307816
"2853",725000,1070000,350688751.08657
"2854",733000,1070000,636301188.916716
"2855",741000,1070000,478731537.047628
"2856",749000,1070000,574553827.280117
"2857",757000,1070000,584798689.994877
"2858",773000,1070000,459307385.588481
"2859",781000,1070000,114237352.000417
"2860",789000,1070000,437825970.837333
"2861",797000,1070000,865542837.987099
"2862",805000,1070000,479032068.37574
"2863",813000,1070000,272073917.246839
"2864",821000,1070000,306565095.360216
"2865",837000,1070000,347430465.009641
"2866",845000,1070000,446588540.578571
"2867",853000,1070000,403804388.551128
"2868",861000,1070000,370188018.736756
"2869",869000,1070000,530862463.965038
"2870",877000,1070000,498615841.867961
"2871",885000,1070000,431538344.793054
"2872",893000,1070000,408999921.396945
"2873",901000,1070000,581291101.037927
"2874",909000,1070000,248360636.345842
"2875",917000,1070000,547810898.571082
"2876",933000,1070000,813202739.232084
"2908",-27000,1062000,0
"2909",-19000,1062000,2371666.6698056
"2910",53000,1062000,3090570.40439998
"2911",125000,1062000,255585462.776896
"2912",133000,1062000,209832698.536027
"2913",149000,1062000,61016452.9652791
"2914",165000,1062000,198982356.212882
"2915",173000,1062000,191873599.055272
"2916",181000,1062000,248992718.526804
"2917",189000,1062000,148002992.971389
"2918",197000,1062000,145431444.435871
"2919",205000,1062000,206656430.057226
"2920",213000,1062000,174948932.557827
"2921",221000,1062000,233463252.68912
"2922",229000,1062000,198957592.967938
"2923",237000,1062000,376170034.853866
"2924",253000,1062000,388905862.460058
"2925",261000,1062000,108732880.19787
"2926",277000,1062000,414407904.161195
"2927",285000,1062000,362736932.355731
"2928",293000,1062000,251845335.521278
"2929",301000,1062000,91996068.6396298
"2930",309000,1062000,96219002.0143357
"2931",317000,1062000,145895349.825466
"2932",333000,1062000,329255356.960871
"2933",341000,1062000,198942628.557421
"2934",349000,1062000,436073973.995131
"2935",357000,1062000,298528838.984315
"2936",365000,1062000,237081854.04634
"2937",373000,1062000,492626248.054973
"2938",381000,1062000,379038217.226959
"2939",389000,1062000,362309542.622943
"2940",397000,1062000,321153933.806929
"2941",405000,1062000,370424669.60575
"2942",413000,1062000,314406577.376468
"2943",421000,1062000,395042364.103245
"2944",429000,1062000,411737406.905301
"2945",437000,1062000,330099831.638202
"2946",445000,1062000,432812518.468571
"2947",453000,1062000,403904681.806699
"2948",461000,1062000,389888683.05229
"2949",469000,1062000,521546932.528269
"2950",477000,1062000,315773611.899913
"2951",485000,1062000,161901237.452491
"2952",493000,1062000,374516295.081783
"2953",501000,1062000,475888601.062502
"2954",509000,1062000,395341108.59789
"2955",517000,1062000,477427965.575001
"2956",525000,1062000,676766486.484449
"2957",533000,1062000,493462735.978282
"2958",541000,1062000,177256479.410112
"2959",549000,1062000,310252114.210134
"2960",557000,1062000,411752428.719818
"2961",565000,1062000,380045716.87588
"2962",573000,1062000,302305695.141509
"2963",581000,1062000,311586735.37258
"2964",589000,1062000,572994474.876755
"2965",597000,1062000,351849349.327671
"2966",605000,1062000,336946007.235354
"2967",613000,1062000,120120492.452372
"2968",621000,1062000,313828967.030826
"2969",629000,1062000,238120940.603341
"2970",637000,1062000,257159724.006126
"2971",653000,1062000,321507538.595229
"2972",661000,1062000,187544652.449733
"2973",669000,1062000,279494121.134248
"2974",677000,1062000,406297648.831788
"2975",685000,1062000,318698556.795252
"2976",701000,1062000,407873806.458118
"2977",709000,1062000,452523201.824367
"2978",717000,1062000,445871377.016271
"2979",725000,1062000,464735756.709992
"2980",733000,1062000,423629738.521741
"2981",741000,1062000,810486372.603864
"2982",749000,1062000,623264117.784347
"2983",757000,1062000,347736953.727666
"2984",765000,1062000,411385564.414801
