"","FETCH_MAX","FETCH_90","ZL","RH_1_1_1","PPFD_IN_1_1_1"
"5894",111.4304,305.2252,0.125518,67.95222,17.89887
"5895",98.04662,268.5649,0.1068171,52.23555,3.014484
"5896",95.37185,261.2383,0.06708783,45.83666,0.04229057
"5897",104.0379,284.9758,0.0849428,48.07555,-0.001838808
"5898",103.9807,284.8191,0.1381968,62.45333,0.001838907
"5899",112.8625,309.1478,0.1735359,74.59444,-0.006436625
"5900",205.4283,9675,0.7236993,80.29334,-0.00735659
"5901",143.1878,392.2134,0.02248203,82.35889,-0.003678482
"5902",46.07061,275,-19.27169,73.77222,0.002758901
"5903",160.6682,440.0952,0.9826677,69.97778,0.008276789
"5904",365.5922,-9999,0.4533655,71.65666,0.007357232
"5905",353.457,-9999,1.167083,74.65223,-0.000919657
"5906",113.4257,310.6905,0.4252899,72.71889,0.01195565
"5907",100.0199,273.97,0.3135727,73.51443,0.004598342
"5908",102.1106,279.6969,0.2415595,74.61556,-0.004598412
"5909",99.85193,273.5099,0.1488398,71.88221,-0.004598399
"5910",100.5848,275.5173,0.1570834,70.6711,-2.92e-09
"5911",99.44056,272.3831,0.1164051,67.07888,0.001839371
"5912",113.3405,310.4571,0.04310874,62.96555,0.01563504
"5913",114.2164,312.8565,0.06479732,60.66554,0.5785236
"5914",104.054,285.02,0.1456779,59.8311,17.68748
"5915",103.1443,282.5281,0.08880745,60.34889,95.97717
"5916",97.61012,267.3693,-0.07365399,61.43555,226.5125
"5917",118.9641,325.8611,-0.05517823,60.52111,400.2421
"5918",116.138,318.12,-0.1050329,58.43778,593.0468
"5919",104.3659,285.8743,-0.151415,53.62889,785.7662
"5920",115.0773,315.2145,-0.09789817,52.92444,967.2498
"5921",105.2163,288.2038,-0.1238292,52.43223,1135.306
"5922",106.5216,291.7791,-0.1499012,48.64222,1297.612
"5923",116.5948,319.3713,-0.1189956,46.84555,1452.564
"5924",118.1554,323.6461,-0.1117619,43.79111,1545.208
"5925",101.4161,277.7944,-0.1876531,40.87667,1700.624
"5926",82.84079,226.9138,-0.5431229,38.62333,1779.631
"5927",110.1634,301.7547,-0.1583089,36.73555,1842.785
"5928",118.4643,324.4921,-0.2007556,33.98778,1844.76
"5929",124.9284,342.1984,-0.2382959,32.12445,1880.816
"5930",80.58457,220.7336,-0.8758261,31.97333,1750.807
"5931",99.70314,273.1023,-0.4823164,31.56555,1463.112
"5932",112.8187,309.028,-0.2511282,30.18888,1389.091
"5933",105.9138,290.1143,-0.2975183,29.01333,1405.658
"5934",35.69632,204,-281.9021,26.91778,1261.811
"5935",103.2647,282.858,-0.4029726,23.40889,1225.695
"5936",92.4679,253.2839,-0.5188638,19.44889,1113.88
"5937",111.9562,306.6653,-0.2113768,18.39667,867.9899
"5938",109.2529,299.2605,-0.1520946,17.91778,432.3961
"5939",78.80383,215.8559,-0.242761,18.25778,385.4946
"5940",99.08683,271.4142,-0.1797738,21.46556,336.8268
"5941",107.6259,294.8039,-0.09362677,24.78222,170.5508
"5942",148.1012,6572,0.2878975,25.96667,46.81021
"5943",430.0095,-9999,2.281784,26.87333,6.740285
"5944",593.6079,-9999,1.191111,26.72556,0.1232138
"5945",247.2148,-9999,0.933517,27.75222,8.33e-08
"5946",348.8589,2846,-0.2122763,26.92334,0.00735788
"5947",494.2831,-9999,1.34876,26.82445,-0.00275934
"5948",192.3619,7447,1.46892,27.59778,0.00275948
"5949",2922.433,-9999,7.422691,27.03889,-0.003679598
"5950",163.3745,447.508,-0.7609021,34.9,0.006439491
"5951",445.4404,-9999,1.066581,39.52445,-2.3e-08
"5952",116.9943,320.4655,0.3976643,43.16,-0.004600088
"5953",112.7575,308.8604,0.4142903,51.89111,0.003680099
"5954",108.3046,296.663,0.3179956,56.29332,1.92e-09
"5955",111.5837,305.6451,0.4459415,57.37221,0.001840044
"5956",106.5302,291.8027,0.3636993,59.43333,0.006440242
"5957",108.8314,298.1061,0.6383552,60.34222,0.004600234
"5958",115.7684,317.1075,0.6623427,61.91222,0.005520359
"5959",107.8722,295.4787,0.8080396,62.54445,0.007360511
"5960",114.1603,312.7028,0.7145724,63.47778,0.01104087
"5961",117.2411,321.1416,0.7368729,64.43333,0.765514
"5962",112.7062,308.7197,0.8634214,62.09999,19.43064
"5963",115.643,316.764,0.3367371,59.58666,95.84225
"5964",112.9115,309.2822,0.3799166,56.25221,223.9745
"5965",112.4666,308.0636,-0.09924895,56.60555,392.2908
"5966",120.3168,329.5662,-0.1315208,48.52778,585.9144
"5967",106.9988,293.0862,-0.1311812,40.86222,771.4817
"5968",110.7172,303.2715,-0.2193598,35.26667,936.5109
"5969",104.0288,284.9509,-0.1521598,35.56555,1108.833
"5970",124.2502,340.3406,-0.1217506,29.34778,1276.321
"5971",110.7339,303.3173,-0.1336311,25.24889,1422.388
"5972",109.515,299.9785,-0.2324804,23.18,1561.463
"5973",113.3755,310.5531,-0.1732403,21.59445,1668.968
"5974",115.7413,317.0334,-0.1547283,20.06222,1755.028
"5975",107.7025,295.0139,-0.3657947,19.04556,1828.032
"5976",95.66227,262.0338,-0.4012778,18.97333,1870.808
"5977",107.6035,294.7428,-0.3655182,18.65,1887.283
"5978",120.4324,329.8831,-0.2812986,17.80778,1864.457
"5979",115.1472,315.4061,-0.1776924,19.34778,1802.612
"5980",103.9192,284.6508,-0.2820194,20.06444,1707.044
"5981",107.0948,293.3491,-0.272906,21.30445,1594.1
"5982",108.7017,297.7507,-0.226587,21.86222,1454.126
"5983",121.1046,331.7242,-0.1108487,21.63222,1310.39
"5984",127.443,349.0861,-0.1014145,21.59111,1146.802
"5985",104.9684,287.5247,-0.1536368,21.70889,962.6019
"5986",115.7716,317.1163,-0.08452926,22.07333,769.3598
"5987",120.5902,330.3151,-0.06166718,23.43667,573.4514
"5988",123.0483,337.0484,-0.02272255,24.21111,382.3115
"5989",111.0541,304.1944,0.003827123,25.69222,209.5253
"5990",105.6847,289.4868,0.06405815,27.28889,74.67873
"5991",112.7257,308.7732,0.0733986,28.97222,9.634039
"5992",111.2932,304.8493,0.1059428,29.48334,0.1958043
"5993",117.1118,320.7873,0.07752041,29.65444,0.00367746
"5994",111.5942,305.6738,0.1146513,30.47667,0.004597129
"5995",110.6049,302.9639,0.2726209,33.03666,0.002758491
"5996",105.9701,290.2684,0.225062,34.45222,0.001839139
"5997",112.1411,307.1718,0.1091375,34.06667,-0.007357041
"5998",120.449,329.9285,0.09213148,34.71111,-0.000919595
"5999",119.588,327.57,0.1302247,36.83888,0.001839521
"6000",110.5232,302.7403,0.135542,38.14889,0.006438416
"6001",110.022,301.3674,0.160214,39.36222,8.16e-08
"6002",103.2973,282.9472,0.2207027,40.41333,6.27e-08
"6003",115.3806,316.0453,0.1033236,40.49111,-0.00551912
"6004",113.3596,310.5095,0.1168351,38.28,-0.00275959
"6005",111.2921,304.8464,0.1469174,38.80555,-0.006439104
"6006",103.9491,284.7327,0.160706,38.30444,-0.004599364
"6007",107.2699,293.8288,0.1138389,38.18999,0.000919922
"6008",109.116,298.8855,0.1208533,40.56111,0.003679571
"6009",111.8215,306.2963,0.1137569,43.54667,0.7892708
"6010",113.469,310.8092,0.0615737,42.63444,15.80467
"6011",108.7144,297.7856,0.04379822,41.32222,86.22392
"6012",103.3362,283.0539,-0.01590608,40.34,241.1541
"6013",111.5156,305.4585,-0.01605384,39.56334,319.7587
"6014",113.4653,310.7992,-0.02851884,39.44778,426.8524
"6015",121.4043,332.5451,-0.02797858,39.34444,495.2928
"6016",118.6777,325.0765,-0.03682391,40.87111,376.9928
"6017",112.1377,307.1626,-0.05939104,44.24888,464.3773
"6018",119.689,327.8467,-0.04830427,46.90112,369.2201
"6019",114.3367,313.1858,-0.01946685,58.08556,475.0463
"6020",119.0256,326.0295,-0.0507404,71.86778,521.2266
"6021",112.4872,308.1199,-0.04252208,68.2011,534.4442
"6022",116.8357,320.0312,-0.04461756,67.03556,499.1227
"6023",121.9513,334.0436,-0.0335999,66.87666,804.2967
"6024",128.2024,351.1662,-0.06446829,67.11889,905.358
"6025",116.2839,318.5197,-0.1347588,65.60111,1319.805
"6026",112.2342,307.4269,-0.1648008,62.77666,1653.779
"6027",122.2613,334.8927,-0.1538902,63.10444,1581.889
"6028",115.708,316.9421,-0.1096611,63.83333,917.9576
"6029",123.6954,338.8209,-0.1486638,62.66333,1124.935
"6030",115.2519,315.6928,-0.09488423,59.81111,1238.467
"6031",124.6031,341.3073,-0.06853581,58.12111,1006.912
"6032",127.7506,349.9288,-0.03918541,58.80333,770.8592
"6033",128.7327,352.6189,-0.04207941,58.74776,741.5791
"6034",123.1416,337.3038,-0.04062126,58.12444,715.3258
"6035",108.8604,298.1855,-0.02733284,59.47334,381.9841
"6036",115.2995,315.8231,-0.02114674,59.53555,412.7279
"6037",118.9697,325.8766,0.000545832,60.2911,197.3582
"6038",115.7277,316.996,0.04919616,61.85444,45.94631
"6039",115.1131,315.3125,0.08093872,63.55888,7.290359
"6040",116.1198,318.0701,0.0415946,67.04111,0.1810768
"6041",125.2368,343.043,0.0240417,69.86667,0.003676911
"6042",113.3631,310.5192,0.02281706,71.65,-0.002757776
"6043",121.6339,333.1742,0.01128535,73.29445,0.003677064
"6044",107.403,294.1936,0.03566117,75.22778,-0.0009193
"6045",116.8357,320.0312,0.0188004,76.84222,0.00275792
"6046",111.9146,306.5515,0.02352969,78.41446,0.007354678
"6047",112.4559,308.034,0.01754491,79.48223,-0.000919386
"6048",108.6648,297.6497,0.03512994,81.04222,0.008274321
"6049",114.444,313.48,0.02310274,83.48444,0.00643566
"6050",114.1634,312.7113,0.02150835,84.89001,0.004597012
"6051",109.545,300.0609,0.03088515,85.4811,-0.004597107
"6052",110.3559,302.2818,0.02907534,86.11,0.0018389
"6053",110.3945,302.3877,0.02583139,86.66221,0.004597202
"6054",104.6393,286.6234,0.03219307,87.08006,0.00735571
"6055",113.5926,311.1478,0.0314629,87.55477,0.01838945
"6056",118.7809,325.3594,0.03227596,88.54279,0.02390624
"6057",115.6307,316.7305,0.03944302,88.51016,0.9259118
"6058",113.1705,309.9915,0.02795196,86.88004,17.18686
"6059",116.8114,319.9645,0.02192378,85.31001,54.5293
"6060",105.8946,290.0617,0.01275386,84.71557,61.70129
"6061",110.1954,301.8422,0.01021742,82.79,162.8733
"6062",118.0062,323.2373,0.001936978,79.6011,315.4051
"6063",110.6584,303.1105,-0.02131777,74.12666,673.4557
"6064",111.6962,305.9533,-0.02300716,67.72222,945.488
"6065",111.0108,304.0756,-0.06019887,60.99888,1134.247
"6066",111.2047,304.6069,-0.05326093,53.16444,1306.136
"6067",109.1254,298.9113,-0.05738257,49.02333,1468.809
"6068",120.0946,328.9577,-0.02879861,44.75111,1622.632
"6069",112.0088,306.8094,-0.03069833,40.83222,1795.144
"6070",111.209,304.6187,-0.02967131,37.83889,1736.527
"6071",116.5152,319.1532,-0.02714431,39.37333,1715.289
"6072",114.7851,314.4141,-0.02401195,38.64,1283.331
"6073",109.8481,300.8908,-0.03488771,37.77556,1241.538
"6074",109.4251,299.7323,-0.02478124,37.85667,892.2381
"6075",114.1778,312.7506,-0.02334165,37.82111,1141.225
"6076",110.0218,301.3669,-0.02662274,37.21222,852.5632
"6077",108.8959,298.2828,-0.01078432,38.44333,559.3812
"6078",118.948,325.8169,-0.009992008,38.59667,544.6426
"6079",110.5176,302.7249,-0.005437429,38.51556,369.3489
"6080",106.912,292.8486,-0.01646663,38.07667,563.2773
"6081",111.8812,306.46,-0.01010219,39.51332,390.7559
"6082",109.1062,298.8588,-0.01051178,40.45223,417.8719
"6083",118.7588,325.2989,-0.007297052,41.09888,339.0301
"6084",113.2619,310.2418,-0.003393163,42.55889,227.546
"6085",109.4593,299.8259,0.003782201,44.60111,157.5267
"6086",104.2899,285.6661,0.01909487,46.88111,30.3019
"6087",101.3508,277.6155,0.02069625,49.61778,6.941122
"6088",111.2868,304.8318,0.02582104,51.52333,0.2269682
"6089",110.8147,303.5387,0.01613419,53.60667,0.001837894
"6090",108.1136,296.1398,0.04032063,54.80333,0.003675968
"6091",103.5542,283.651,0.0668096,61.50777,-0.000918983
"6092",105.3712,288.628,0.02005024,77.62,0.005514379
"6093",104.7173,286.8369,0.01628274,79.99332,0.002757366
"6094",113.6589,311.3292,-0.002791746,82.42735,0.002757582
"6095",95.44962,261.4513,0.05543277,90.02782,0.009192521
"6096",110.1599,301.7449,0.0465455,93.17781,0.00183859
"6097",116.2834,318.5184,0.02733935,94.33852,0.001838669
"6098",111.4476,305.2721,0.03413392,95.60472,0.000919325
"6099",110.2249,301.923,0.02875422,94.9409,-0.002758137
"6100",108.6062,297.4891,0.02007731,95.48958,0.005516187
"6101",100.1886,274.4321,0.01422148,95.7198,-0.001838704
"6102",105.0068,287.6299,0.01443367,96.3337,-0.007354778
"6103",102.2921,280.1939,0.02242598,96.4565,-0.01287081
"6104",100.3254,274.8067,0.01928029,96.81716,0.007354733
"6105",96.43263,264.1439,0.04789348,96.90926,0.3043008
"6106",107.0205,293.1456,0.03549206,96.85555,4.400839
"6107",105.7581,289.6878,0.05113288,94.962,81.7493
"6108",106.1731,290.8245,0.04232786,94.44976,139.2617
"6109",108.1525,296.2466,0.03962239,92.64449,117.8196
"6110",116.1907,318.2642,0.01643553,92.29916,263.411
"6111",111.1031,304.3286,-0.01060987,90.70299,279.5035
"6112",109.0781,298.7819,-0.03585915,91.57014,382.711
"6113",119.8095,328.1769,-0.00893538,89.88187,475.3787
"6114",111.89,306.4841,-0.05319297,85.79827,929.1861
"6115",108.0744,296.0324,-0.07793876,81.55888,1055.16
"6116",126.0875,345.3731,-0.05918279,83.03222,835.7299
"6117",122.5959,335.8092,-0.06598446,79.23444,894.4053
"6118",118.1002,323.4946,-0.08460621,80.77889,659.7094
"6119",112.3734,307.8082,-0.1599279,82.54002,759.3911
"6120",106.517,291.7666,-0.1681719,83.24111,822.2513
"6121",118.9527,325.8298,-0.133126,77.11777,680.9387
"6122",105.331,288.518,-0.1798106,75.75111,754.1582
"6123",111.3359,304.9662,-0.1639219,74.59999,983.4342
"6124",120.9051,331.1779,-0.1284016,74.03777,680.8111
"6125",107.3302,293.9941,-0.1461699,74.5489,537.0872
"6126",103.5614,283.6708,-0.1282445,75.75443,392.1671
"6127",115.7541,317.0684,-0.07627846,74.80222,493.9794
"6128",122.3764,335.2079,-0.1065102,72.42332,450.066
"6129",121.8351,333.7253,-0.1208457,72.38,517.2293
"6130",102.6958,281.2996,-0.3274228,68.74333,833.8146
"6131",132.6937,363.4685,-0.1235966,67.89668,408.0068
"6132",117.8055,322.6876,-0.09446662,66.13334,377.1353
"6133",122.5566,335.7014,-0.05443537,65.41777,238.3322
"6134",113.7571,311.5983,-0.06276376,66.44778,92.94141
"6135",105.1666,288.0677,0.1081478,68.42111,13.35767
"6136",301.4746,-9999,0.5219171,69.41889,0.3246256
"6137",218.1543,6924,0.07716298,70.77556,-0.01011657
"6138",106.9942,293.0737,-0.009315902,72.56889,-0.01747404
"6139",101.8641,279.0215,-0.05836279,72.68889,-0.0285101
"6140",91.89178,251.7058,-0.008936305,73.81778,-0.02851028
"6141",78.60185,215.3026,-0.1394245,74.08888,-0.0128758
"6142",98.17104,268.9057,-0.1076204,74.45778,-0.02299272
"6143",107.8247,295.3487,-0.0600556,75.47778,-0.02115358
"6144",102.0103,279.4221,-0.03578904,75.89111,-0.02851164
"6145",87.47446,239.6061,-0.0493998,76.52333,-0.009197502
"6146",96.92334,265.488,-0.05397271,77.43223,-0.02667287
"6147",79.50832,217.7856,-0.1103593,77.86333,-0.02391406
"6148",92.56587,253.5523,-0.08856768,78.38,-0.0285133
"6149",96.6539,264.75,-0.06330453,79.75999,-0.02943331
"6150",84.78023,232.2262,-0.1484506,81.20778,-0.01931578
"6151",94.53239,258.9389,-0.1508972,82.00667,-0.02115548
"6152",113.0327,309.614,-0.07120271,83.62444,-0.02207538
"6153",102.2179,279.9908,-0.1213599,86.12111,0.4801508
"6154",112.0604,306.9509,-0.07520902,86.8685,7.607115
"6155",97.4906,267.0419,-0.0632427,83.43667,42.65078
"6156",114.0214,312.3224,-0.05377945,81.56999,84.53963
"6157",101.8266,278.9189,-0.08839002,81.72888,147.0028
"6158",121.1567,331.867,-0.06004079,81.60666,228.4213
"6159",99.48523,272.5054,-0.141694,82.47888,316.4931
"6160",114.5597,313.7967,-0.1136918,82.90667,431.9566
"6161",103.7756,284.2573,-0.2015281,81.5489,579.2339
"6162",111.6912,305.9395,-0.1394094,79.82222,505.9485
"6163",90.79144,248.6918,-0.7138889,75.18111,793.9069
"6164",109.3224,299.451,-0.1607402,69.38333,976.0795
"6165",101.768,278.7582,-0.2301685,67.85,1055.004
"6166",102.175,279.8732,-0.2700507,67.43777,1000.11
"6167",111.8629,306.4097,-0.2262782,66.88557,1095.272
"6168",108.0019,295.834,-0.2107143,68.78889,1125.531
"6169",84.01285,230.1242,-0.6828988,68.36221,1119.858
"6170",100.7798,276.0516,-0.3596772,67.13445,1250.389
"6171",89.96698,246.4335,-0.7623492,66.60333,1311.036
"6172",109.3162,299.4341,-0.3544382,64.50667,1064.311
"6173",96.3243,263.8472,-0.4356031,63.13222,1197.113
"6174",93.15864,255.1759,-0.7288767,61.66222,1556.469
"6175",102.6043,281.0491,-0.3558778,62.8011,1370.142
"6176",92.64712,253.7748,-0.5749842,62.89222,1137.797
"6177",109.421,299.721,-0.1951596,63.30889,983.621
"6178",113.0902,309.7717,-0.1802897,64.84111,791.4868
"6179",101.7198,278.6263,-0.1686914,64.78223,599.6247
"6180",86.94101,238.1449,-0.191569,64.39667,406.2149
"6181",113.775,311.6473,-0.06454676,66.92,229.7354
"6182",99.44461,272.3942,-0.04540121,67.45444,95.26756
"6183",95.19844,260.7633,-0.01313529,67.11332,16.46502
"6184",104.3079,285.7154,-0.01779532,67.65221,0.4911627
"6185",97.93757,268.2662,0.04940969,67.92445,-0.008278842
"6186",87.81048,240.5265,0.02614157,68.6011,-0.03035654
"6187",98.16163,268.8799,0.101959,69.78889,-0.008279429
"6188",103.3244,283.0215,0.01878687,72.25,-0.0174795
"6189",144.6094,6264,0.7116149,74.60223,-0.01287998
"6190",177.302,7811,0.2310422,76.52556,-0.01840055
"6191",103.5236,283.5672,0.02541723,78.07111,-0.01380081
"6192",119.7501,328.0142,0.01050282,78.60888,-0.01840149
"6193",112.4035,307.8905,0.02799373,78.47112,-0.02484301
"6194",123.3203,337.7934,0.005156475,78.9911,-0.01656247
"6195",109.1554,298.9935,0.02562593,78.17111,-0.01196192
"6196",94.73007,259.4803,0.2187288,77.99443,-0.0119619
"6197",165.5572,6742,0.1785065,80.17778,-0.01196207
"6198",100.5018,275.29,0.08462621,83.06666,12.89625
"6199",109.2933,299.3714,0.1082185,83.21555,18.7892
"6200",131.5009,360.2013,0.02146641,83.84557,0.0128828
"6201",111.6361,305.7887,-0.002654491,84.37888,2.639211
"6202",96.27381,263.7089,-0.0635569,85.99554,37.9538
"6203",84.71092,232.0363,-0.1955078,86.14666,115.653
"6204",91.74881,251.3142,-0.1403303,86.78049,140.2359
"6205",88.85183,243.3789,-0.2729542,87.16389,243.4228
"6206",79.02033,216.4489,-0.3755658,87.77624,412.6169
"6207",110.782,303.449,-0.2144893,87.36458,684.7128
"6208",96.27239,263.705,-0.4184142,85.17777,933.4501
"6209",113.4273,310.695,-0.1731474,80.27665,1050.989
"6210",118.3422,324.1576,-0.1113892,79.49778,940.2086
"6211",114.9836,314.9578,-0.1714875,76.51223,859.282
"6212",110.6506,303.0891,-0.1760532,73.31667,1061.426
"6213",108.8363,298.1194,-0.1777062,68.76,1397.534
"6214",119.0841,326.1897,-0.1310031,63.64666,1781.911
"6215",115.986,317.7036,-0.159543,60.66778,1722.425
"6216",105.6941,289.5125,-0.126851,57.01555,1428.487
"6217",117.7594,322.5611,-0.1115166,52.90445,1680.562
"6218",105.3645,288.6097,-0.1368327,49.74554,1886.406
"6219",118.1042,323.5058,-0.1083003,48.02111,1653.27
"6220",94.13735,257.8568,-0.2444678,46.49555,1635.005
"6221",116.6865,319.6224,-0.168719,44.44777,1562.647
"6222",110.4606,302.5686,-0.2136383,43.88556,1504.538
"6223",98.20387,268.9956,-0.2505062,43.50777,1288.162
"6224",118.4255,324.3858,-0.1105454,44.00445,1137.371
"6225",111.5295,305.4964,-0.1191403,44.93555,849.658
"6226",109.3352,299.4861,-0.05967169,46.12889,399.1391
"6227",95.96108,262.8523,-0.05116265,48.02,236.5117
"6228",114.337,313.1869,-0.1028041,51.93333,110.522
"6229",109.0409,298.6798,-0.00878786,57.69778,65.77338
"6230",117.784,322.6287,0.04353564,58.62555,20.51864
"6231",92.52906,253.4514,-0.004971416,59.92333,4.719875
"6232",104.5533,286.3878,-0.009563714,62.38111,0.1011492
"6233",101.186,277.1641,-0.03104288,64.19667,-0.01931111
"6234",93.53706,256.2125,-0.01631532,67.22889,-0.02299014
"6235",112.8523,309.1199,-0.02948794,70.39778,-0.02666936
"6236",115.4093,316.124,-0.0185041,73.08777,-0.007357411
"6237",117.0245,320.5483,-0.009146403,74.83334,-0.01839417
"6238",114.2437,312.9311,-0.006774694,75.41666,-0.01839471
"6239",112.9221,309.3111,-0.006270244,76.27112,-0.02483343
"6240",120.0862,328.9346,-0.005861613,78.95,-0.01011738
"6241",107.9226,295.6167,-0.00738513,81.57,-0.02115458
"6242",115.7282,316.9974,-0.005277876,84.04001,-0.01195692
"6243",112.0667,306.9681,0.01185486,89.97469,-0.01379638
"6244",115.7809,317.1418,0.002508089,93.74953,-0.01931529
"6245",114.9083,314.7516,0.000845769,94.84881,-0.01747639
"6246",116.7256,319.7294,-9.71e-05,95.90014,-0.02391525
"6247",112.2603,307.4984,0.001441272,97.13374,-0.01931613
"6248",120.102,328.978,-0.001901998,97.55771,-0.01103775
"6249",107.9778,295.7679,-0.003358834,97.46945,0.4433421
"6250",109.6341,300.3047,-0.002854317,97.79561,3.412427
"6251",110.1513,301.7214,0.002075476,98.11405,8.715008
"6252",125.0238,342.4595,0.00338064,97.75144,12.20934
"6253",113.9392,312.0971,0.005084042,97.99703,54.77849
"6254",122.263,334.8972,0.002861677,97.13946,85.97818
"6255",110.9715,303.9681,0.004395331,96.48912,141.8413
"6256",119.4012,327.0584,0.000551638,95.98457,223.4509
"6257",110.6738,303.1527,-0.002859082,95.8848,295.0049
"6258",119.6347,327.6981,-0.01133537,97.45985,378.5929
"6259",119.1255,326.3031,-0.008865194,97.77641,399.7887
"6260",109.539,300.0443,-0.03540338,97.83012,425.7501
"6261",112.1471,307.1884,-0.03472788,96.12076,477.2673
"6262",122.8353,336.4649,-0.02155264,96.80373,322.7212
"6263",113.688,311.4091,-0.04428429,96.8114,459.7194
"6264",128.4849,351.9401,-0.046547,96.07375,471.9901
"6265",123.8605,339.273,-0.0754833,95.33609,406.5509
"6266",121.8261,333.7005,-0.05657302,95.32458,379.6991
"6267",113.8507,311.8546,-0.04764134,95.48959,313.7328
"6268",128.7156,352.5721,-0.142423,93.8073,805.1491
"6269",109.7927,300.7393,-0.1026321,85.58222,559.867
"6270",120.7132,330.6521,-0.137351,81.43111,1151.154
"6271",91.82538,251.5239,-0.6448168,77.26665,719.7438
