TIMESTAMP,DecDOY,HH:MM,DOY,H,M,RECORD,C1,C2
7/27/16 21:30,209.8958,21:30,209,21,35,85954,0.2393866,0.2324521
7/27/16 21:35,209.8993,21:35,209,21,40,85955,0.2395545,0.2322996
7/27/16 21:40,209.9028,21:40,209,21,45,85956,0.2398036,0.2321733
7/27/16 21:45,209.9063,21:45,209,21,50,85957,0.2401201,0.2323351
7/27/16 21:50,209.9097,21:50,209,21,55,85958,0.2402152,0.2327228
7/27/16 21:55,209.9132,21:55,209,21,0,85959,0.2402766,0.2332535
7/27/16 22:00,209.9167,22:00,209,22,5,85960,0.2402545,0.2338277
7/27/16 22:05,209.9201,22:05,209,22,10,85961,0.2402422,0.2343841
7/27/16 22:10,209.9236,22:10,209,22,15,85962,0.2403755,0.2347658
7/27/16 22:15,209.9271,22:15,209,22,20,85963,0.2404917,0.2351581
7/27/16 22:20,209.9306,22:20,209,22,25,85964,0.2402268,0.2355503
7/27/16 22:25,209.9340,22:25,209,22,30,85965,0.2402055,0.2359485
7/27/16 22:30,209.9375,22:30,209,22,35,85966,0.240206,0.2365012
7/27/16 22:35,209.9410,22:35,209,22,40,85967,0.2401182,0.2368275
7/27/16 22:40,209.9444,22:40,209,22,45,85968,0.2401396,0.2369979
7/27/16 22:45,209.9479,22:45,209,22,50,85969,0.2401179,0.2371529
7/27/16 22:50,209.9514,22:50,209,22,55,85970,0.2401018,0.237297
7/27/16 22:55,209.9549,22:55,209,22,0,85971,0.240004,0.2377346
7/27/16 23:00,209.9583,23:00,209,23,5,85972,0.2400268,0.2381661
7/27/16 23:05,209.9618,23:05,209,23,10,85973,0.2399378,0.2385244
7/27/16 23:10,209.9653,23:10,209,23,15,85974,0.2398228,0.2389614
7/27/16 23:15,209.9688,23:15,209,23,20,85975,0.2398082,0.2396591
7/27/16 23:20,209.9722,23:20,209,23,25,85976,0.2396877,0.2398865
7/27/16 23:25,209.9757,23:25,209,23,30,85977,0.2394719,0.2400572
7/27/16 23:30,209.9792,23:30,209,23,35,85978,0.2391362,0.2405387
7/27/16 23:35,209.9826,23:35,209,23,40,85979,0.2389151,0.2408642
7/27/16 23:40,209.9861,23:40,209,23,45,85980,0.2379044,0.2412835
7/27/16 23:45,209.9896,23:45,209,23,50,85981,0.2368006,0.2416319
7/27/16 23:50,209.9931,23:50,209,23,55,85982,0.2362718,0.2417436
7/27/16 23:55,209.9965,23:55,209,23,0,85983,0.2358791,0.2419307
7/28/16 0:00,210.0000,00:00,210,0,5,85984,0.2355925,0.2420471
7/28/16 0:05,210.0035,00:05,210,0,10,85985,0.2354941,0.2422138
7/28/16 0:10,210.0069,00:10,210,0,15,85986,0.2351307,0.2422425
7/28/16 0:15,210.0104,00:15,210,0,20,85987,0.2349368,0.2424185
7/28/16 0:20,210.0139,00:20,210,0,25,85988,0.2348535,0.2426775
7/28/16 0:25,210.0174,00:25,210,0,30,85989,0.2347153,0.2428982
7/28/16 0:30,210.0208,00:30,210,0,35,85990,0.2344845,0.2429933
7/28/16 0:35,210.0243,00:35,210,0,40,85991,0.2342474,0.243347
7/28/16 0:40,210.0278,00:40,210,0,45,85992,0.2341973,0.2433466
7/28/16 0:45,210.0313,00:45,210,0,50,85993,0.2342256,0.2427454
7/28/16 0:50,210.0347,00:50,210,0,55,85994,0.2341978,0.2418562
7/28/16 0:55,210.0382,00:55,210,0,0,85995,0.2342267,0.2406704
7/28/16 1:00,210.0417,01:00,210,1,5,85996,0.2342264,0.2395382
7/28/16 1:05,210.0451,01:05,210,1,10,85997,0.2342204,0.2385769
7/28/16 1:10,210.0486,01:10,210,1,15,85998,0.2342099,0.2376444
7/28/16 1:15,210.0521,01:15,210,1,20,85999,0.2341389,0.2375291
7/28/16 1:20,210.0556,01:20,210,1,25,86000,0.2340964,0.2372935
7/28/16 1:25,210.0590,01:25,210,1,30,86001,0.2339956,0.2369055
7/28/16 1:30,210.0625,01:30,210,1,35,86002,0.2339296,0.2367788
7/28/16 1:35,210.0660,01:35,210,1,40,86003,0.2337192,0.2366235
7/28/16 1:40,210.0694,01:40,210,1,45,86004,0.2335759,0.2364693
7/28/16 1:45,210.0729,01:45,210,1,50,86005,0.2335538,0.2366073
7/28/16 1:50,210.0764,01:50,210,1,55,86006,0.2334205,0.2368052
7/28/16 1:55,210.0799,01:55,210,1,0,86007,0.233091,0.237293
7/28/16 2:00,210.0833,02:00,210,2,5,86008,0.232965,0.2375921
7/28/16 2:05,210.0868,02:05,210,2,10,86009,0.2328802,0.2379325
7/28/16 2:10,210.0903,02:10,210,2,15,86010,0.2328353,0.2385115
7/28/16 2:15,210.0938,02:15,210,2,20,86011,0.2327907,0.2390467
7/28/16 2:20,210.0972,02:20,210,2,25,86012,0.2326652,0.2392304
7/28/16 2:25,210.1007,02:25,210,2,30,86013,0.2326107,0.2393306
7/28/16 2:30,210.1042,02:30,210,2,35,86014,0.2325339,0.2396679
7/28/16 2:35,210.1076,02:35,210,2,40,86015,0.2324628,0.239884
7/28/16 2:40,210.1111,02:40,210,2,45,86016,0.2324457,0.2401539
7/28/16 2:45,210.1146,02:45,210,2,50,86017,0.2322861,0.2406183
7/28/16 2:50,210.1181,02:50,210,2,55,86018,0.2322645,0.2411324
7/28/16 2:55,210.1215,02:55,210,2,0,86019,0.2322375,0.2415802
7/28/16 3:00,210.1250,03:00,210,3,5,86020,0.2322147,0.2418335
7/28/16 3:05,210.1285,03:05,210,3,10,86021,0.2321656,0.2419225
7/28/16 3:10,210.1319,03:10,210,3,15,86022,0.2320123,0.2422882
7/28/16 3:15,210.1354,03:15,210,3,20,86023,0.2320516,0.2425374
7/28/16 3:20,210.1389,03:20,210,3,25,86024,0.2319899,0.2427573
7/28/16 3:25,210.1424,03:25,210,3,30,86025,0.2319357,0.2431449
7/28/16 3:30,210.1458,03:30,210,3,35,86026,0.2318368,0.2432889
7/28/16 3:35,210.1493,03:35,210,3,40,86027,0.2317325,0.2435215
7/28/16 3:40,210.1528,03:40,210,3,45,86028,0.2316785,0.2437879
7/28/16 3:45,210.1563,03:45,210,3,50,86029,0.2315936,0.24399
7/28/16 3:50,210.1597,03:50,210,3,55,86030,0.2314651,0.2440491
7/28/16 3:55,210.1632,03:55,210,3,0,86031,0.2314556,0.2442771
7/28/16 4:00,210.1667,04:00,210,4,5,86032,0.2313405,0.2444713
7/28/16 4:05,210.1701,04:05,210,4,10,86033,0.2312397,0.2445305
7/28/16 4:10,210.1736,04:10,210,4,15,86034,0.231062,0.2445074
7/28/16 4:15,210.1771,04:15,210,4,20,86035,0.2307479,0.2445246
7/28/16 4:20,210.1806,04:20,210,4,25,86036,0.2306311,0.2445734
7/28/16 4:25,210.1840,04:25,210,4,30,86037,0.2304759,0.2446115
7/28/16 4:30,210.1875,04:30,210,4,35,86038,0.2302445,0.2447667
7/28/16 4:35,210.1910,04:35,210,4,40,86039,0.230008,0.2448781
7/28/16 4:40,210.1944,04:40,210,4,45,86040,0.2298607,0.2451174
7/28/16 4:45,210.1979,04:45,210,4,50,86041,0.2294829,0.2454131
7/28/16 4:50,210.2014,04:50,210,4,55,86042,0.229151,0.2456278
7/28/16 4:55,210.2049,04:55,210,4,0,86043,0.2288598,0.2452207
7/28/16 5:00,210.2083,05:00,210,5,5,86044,0.228629,0.2453158
7/28/16 5:05,210.2118,05:05,210,5,10,86045,0.2284977,0.245698
7/28/16 5:10,210.2153,05:10,210,5,15,86046,0.2275991,0.2458543
7/28/16 5:15,210.2188,05:15,210,5,20,86047,0.2275013,0.2459333
7/28/16 5:20,210.2222,05:20,210,5,25,86048,0.2275745,0.2460949
7/28/16 5:25,210.2257,05:25,210,5,30,86049,0.2281434,0.2471332
7/28/16 5:30,210.2292,05:30,210,5,35,86050,0.2284801,0.2478178
7/28/16 5:35,210.2326,05:35,210,5,40,86051,0.2282878,0.2481115
7/28/16 5:40,210.2361,05:40,210,5,45,86052,0.2279027,0.2481739
7/28/16 5:45,210.2396,05:45,210,5,50,86053,0.2272237,0.2479753
7/28/16 5:50,210.2431,05:50,210,5,55,86054,0.2265,0.2476161
7/28/16 5:55,210.2465,05:55,210,5,0,86055,0.2261866,0.2475678
7/28/16 6:00,210.2500,06:00,210,6,5,86056,0.2262751,0.2478771
7/28/16 6:05,210.2535,06:05,210,6,10,86057,0.2264462,0.2484016
7/28/16 6:10,210.2569,06:10,210,6,15,86058,0.2261325,0.2485299
7/28/16 6:15,210.2604,06:15,210,6,20,86059,0.22583,0.2485478
7/28/16 6:20,210.2639,06:20,210,6,25,86060,0.2257363,0.2486363
7/28/16 6:25,210.2674,06:25,210,6,30,86061,0.2255169,0.2491349
7/28/16 6:30,210.2708,06:30,210,6,35,86062,0.224904,0.2487152
7/28/16 6:35,210.2743,06:35,210,6,40,86063,0.2246389,0.2485054
7/28/16 6:40,210.2778,06:40,210,6,45,86064,0.2245255,0.248442
7/28/16 6:45,210.2813,06:45,210,6,50,86065,0.2245419,0.2486074
7/28/16 6:50,210.2847,06:50,210,6,55,86066,0.2245868,0.2484371
7/28/16 6:55,210.2882,06:55,210,6,0,86067,0.2246028,0.2485138
7/28/16 7:00,210.2917,07:00,210,7,5,86068,0.2246456,0.248595
7/28/16 7:05,210.2951,07:05,210,7,10,86069,0.2247468,0.2487241
7/28/16 7:10,210.2986,07:10,210,7,15,86070,0.2249803,0.2489909
7/28/16 7:15,210.3021,07:15,210,7,20,86071,0.225767,0.2501975
7/28/16 7:20,210.3056,07:20,210,7,25,86072,0.2260809,0.2505224
7/28/16 7:25,210.3090,07:25,210,7,30,86073,0.2261312,0.2510201
7/28/16 7:30,210.3125,07:30,210,7,35,86074,0.2261914,0.2511962
7/28/16 7:35,210.3160,07:35,210,7,40,86075,0.2263136,0.2515006
7/28/16 7:40,210.3194,07:40,210,7,45,86076,0.2263513,0.2518089
7/28/16 7:45,210.3229,07:45,210,7,50,86077,0.2264399,0.2522289
7/28/16 7:50,210.3264,07:50,210,7,55,86078,0.2265294,0.2524951
7/28/16 7:55,210.3299,07:55,210,7,0,86079,0.2266075,0.2530704
7/28/16 8:00,210.3333,08:00,210,8,5,86080,0.2266344,0.2527604
7/28/16 8:05,210.3368,08:05,210,8,10,86081,0.2266008,0.2520253
7/28/16 8:10,210.3403,08:10,210,8,15,86082,0.2268267,0.2521408
7/28/16 8:15,210.3438,08:15,210,8,20,86083,0.2271537,0.2523409
7/28/16 8:20,210.3472,08:20,210,8,25,86084,0.2273355,0.2518876
7/28/16 8:25,210.3507,08:25,210,8,30,86085,0.2278006,0.2514195
7/28/16 8:30,210.3542,08:30,210,8,35,86086,0.2282373,0.2504757
7/28/16 8:35,210.3576,08:35,210,8,40,86087,0.2287055,0.2494031
7/28/16 8:40,210.3611,08:40,210,8,45,86088,0.2291921,0.2485312
7/28/16 8:45,210.3646,08:45,210,8,50,86089,0.2296616,0.2476809
7/28/16 8:50,210.3681,08:50,210,8,55,86090,0.2299591,0.2466032
7/28/16 8:55,210.3715,08:55,210,8,0,86091,0.2302183,0.2464814
7/28/16 9:00,210.3750,09:00,210,9,5,86092,0.2304886,0.2464479
7/28/16 9:05,210.3785,09:05,210,9,10,86093,0.2306259,0.2455857
7/28/16 9:10,210.3819,09:10,210,9,15,86094,0.2307196,0.2433158
7/28/16 9:15,210.3854,09:15,210,9,20,86095,0.2305315,0.2414601
7/28/16 9:20,210.3889,09:20,210,9,25,86096,0.2299511,0.239245
7/28/16 9:25,210.3924,09:25,210,9,30,86097,0.2293311,0.2385918
7/28/16 9:30,210.3958,09:30,210,9,35,86098,0.2287831,0.2392145
7/28/16 9:35,210.3993,09:35,210,9,40,86099,0.2277617,0.2390655
7/28/16 9:40,210.4028,09:40,210,9,45,86100,0.2268281,0.2379055
7/28/16 9:45,210.4063,09:45,210,9,50,86101,0.2258059,0.235939
7/28/16 9:50,210.4097,09:50,210,9,55,86102,0.223954,0.2327617
7/28/16 9:55,210.4132,09:55,210,9,0,86103,0.2216886,0.2301594
7/28/16 10:00,210.4167,10:00,210,10,5,86104,0.2190319,0.2268622
7/28/16 10:05,210.4201,10:05,210,10,10,86105,0.2166898,0.2241114
7/28/16 10:10,210.4236,10:10,210,10,15,86106,0.2144527,0.2209686
7/28/16 10:15,210.4271,10:15,210,10,20,86107,0.211879,0.2171912
7/28/16 10:20,210.4306,10:20,210,10,25,86108,0.2095929,0.2141209
7/28/16 10:25,210.4340,10:25,210,10,30,86109,0.2075262,0.211513
7/28/16 10:30,210.4375,10:30,210,10,35,86110,0.205724,0.208485
7/28/16 10:35,210.4410,10:35,210,10,40,86111,0.2044751,0.2058832
7/28/16 10:40,210.4444,10:40,210,10,45,86112,0.2035182,0.2031151
7/28/16 10:45,210.4479,10:45,210,10,50,86113,0.2028093,0.2021191
7/28/16 10:50,210.4514,10:50,210,10,55,86114,0.2022835,0.2015436
7/28/16 10:55,210.4549,10:55,210,10,0,86115,0.2019613,0.2005643
7/28/16 11:00,210.4583,11:00,210,11,5,86116,0.2015169,0.1997224
7/28/16 11:05,210.4618,11:05,210,11,10,86117,0.2015935,0.1997272
7/28/16 11:10,210.4653,11:10,210,11,15,86118,0.2016589,0.1997815
7/28/16 11:15,210.4688,11:15,210,11,20,86119,0.2016089,0.1997979
7/28/16 11:20,210.4722,11:20,210,11,25,86120,0.2015357,0.1991393
7/28/16 11:25,210.4757,11:25,210,11,30,86121,0.2013135,0.1984699
7/28/16 11:30,210.4792,11:30,210,11,35,86122,0.2010627,0.1988597
7/28/16 11:35,210.4826,11:35,210,11,40,86123,0.2011346,0.1998867
7/28/16 11:40,210.4861,11:40,210,11,45,86124,0.201481,0.2008074
7/28/16 11:45,210.4896,11:45,210,11,50,86125,0.2012322,0.2007298
7/28/16 11:50,210.4931,11:50,210,11,55,86126,0.200922,0.2003036
7/28/16 11:55,210.4965,11:55,210,11,0,86127,0.2006512,0.1993592
7/28/16 12:00,210.5000,12:00,210,12,5,86128,0.2008388,0.200099
7/28/16 12:05,210.5035,12:05,210,12,10,86129,0.2011025,0.2000093
7/28/16 12:10,210.5069,12:10,210,12,15,86130,0.2014499,0.2002794
7/28/16 12:15,210.5104,12:15,210,12,20,86131,0.2016649,0.200395
7/28/16 12:20,210.5139,12:20,210,12,25,86132,0.201648,0.2001076
7/28/16 12:25,210.5174,12:25,210,12,30,86133,0.2017076,0.2003991
7/28/16 12:30,210.5208,12:30,210,12,35,86134,0.2017505,0.2009554
7/28/16 12:35,210.5243,12:35,210,12,40,86135,0.2020859,0.2012687
7/28/16 12:40,210.5278,12:40,210,12,45,86136,0.2019959,0.2018855
7/28/16 12:45,210.5313,12:45,210,12,50,86137,0.2022219,0.2020176
7/28/16 12:50,210.5347,12:50,210,12,55,86138,0.2021224,0.2012888
7/28/16 12:55,210.5382,12:55,210,12,0,86139,0.2017515,0.199808
7/28/16 13:00,210.5417,13:00,210,13,5,86140,0.2017336,0.1981062
7/28/16 13:05,210.5451,13:05,210,13,10,86141,0.201649,0.1976352
7/28/16 13:10,210.5486,13:10,210,13,15,86142,0.2012901,0.1968788
7/28/16 13:15,210.5521,13:15,210,13,20,86143,0.2012734,0.1966965
7/28/16 13:20,210.5556,13:20,210,13,25,86144,0.201217,0.1960604
7/28/16 13:25,210.5590,13:25,210,13,30,86145,0.2015132,0.1957825
7/28/16 13:30,210.5625,13:30,210,13,35,86146,0.2017328,0.1962616
7/28/16 13:35,210.5660,13:35,210,13,40,86147,0.2020681,0.1956639
7/28/16 13:40,210.5694,13:40,210,13,45,86148,0.2023814,0.1945474
7/28/16 13:45,210.5729,13:45,210,13,50,86149,0.2027338,0.1952035
7/28/16 13:50,210.5764,13:50,210,13,55,86150,0.2026875,0.1956762
7/28/16 13:55,210.5799,13:55,210,13,0,86151,0.2023733,0.1953289
7/28/16 14:00,210.5833,14:00,210,14,5,86152,0.202234,0.1959348
7/28/16 14:05,210.5868,14:05,210,14,10,86153,0.202083,0.1970095
7/28/16 14:10,210.5903,14:10,210,14,15,86154,0.2022362,0.1974001
7/28/16 14:15,210.5938,14:15,210,14,20,86155,0.2028264,0.1978469
7/28/16 14:20,210.5972,14:20,210,14,25,86156,0.2036538,0.1984811
7/28/16 14:25,210.6007,14:25,210,14,30,86157,0.2039395,0.1994347
7/28/16 14:30,210.6042,14:30,210,14,35,86158,0.2041709,0.1995723
7/28/16 14:35,210.6076,14:35,210,14,40,86159,0.2039122,0.1993964
7/28/16 14:40,210.6111,14:40,210,14,45,86160,0.2040386,0.199992
7/28/16 14:45,210.6146,14:45,210,14,50,86161,0.2043038,0.2005498
7/28/16 14:50,210.6181,14:50,210,14,55,86162,0.2043581,0.2008802
7/28/16 14:55,210.6215,14:55,210,14,0,86163,0.2041597,0.2004057
7/28/16 15:00,210.6250,15:00,210,15,5,86164,0.2042532,0.200019
7/28/16 15:05,210.6285,15:05,210,15,10,86165,0.2043574,0.199941
7/28/16 15:10,210.6319,15:10,210,15,15,86166,0.2039714,0.1987435
7/28/16 15:15,210.6354,15:15,210,15,20,86167,0.2037057,0.198787
7/28/16 15:20,210.6389,15:20,210,15,25,86168,0.2037053,0.1983339
7/28/16 15:25,210.6424,15:25,210,15,30,86169,0.2037257,0.1978188
7/28/16 15:30,210.6458,15:30,210,15,35,86170,0.2042767,0.1983534
7/28/16 15:35,210.6493,15:35,210,15,40,86171,0.2044035,0.1983421
7/28/16 15:40,210.6528,15:40,210,15,45,86172,0.2044703,0.1982267
7/28/16 15:45,210.6563,15:45,210,15,50,86173,0.2044093,0.1977572
7/28/16 15:50,210.6597,15:50,210,15,55,86174,0.2045131,0.1982916
7/28/16 15:55,210.6632,15:55,210,15,0,86175,0.2046109,0.1976608
7/28/16 16:00,210.6667,16:00,210,16,5,86176,0.204671,0.1979749
7/28/16 16:05,210.6701,16:05,210,16,10,86177,0.2047098,0.1983449
7/28/16 16:10,210.6736,16:10,210,16,15,86178,0.2047534,0.1991724
7/28/16 16:15,210.6771,16:15,210,16,20,86179,0.2053047,0.2007946
7/28/16 16:20,210.6806,16:20,210,16,25,86180,0.2062262,0.201959
7/28/16 16:25,210.6840,16:25,210,16,30,86181,0.207761,0.2036429
7/28/16 16:30,210.6875,16:30,210,16,35,86182,0.2089151,0.2048577
7/28/16 16:35,210.6910,16:35,210,16,40,86183,0.2093331,0.2058664
7/28/16 16:40,210.6944,16:40,210,16,45,86184,0.2094858,0.2065049
7/28/16 16:45,210.6979,16:45,210,16,50,86185,0.2085981,0.2065832
7/28/16 16:50,210.7014,16:50,210,16,55,86186,0.2083997,0.2070307
7/28/16 16:55,210.7049,16:55,210,16,0,86187,0.2084436,0.207875
7/28/16 17:00,210.7083,17:00,210,17,5,86188,0.2086201,0.2082668
7/28/16 17:05,210.7118,17:05,210,17,10,86189,0.2086208,0.2082619
7/28/16 17:10,210.7153,17:10,210,17,15,86190,0.2086431,0.2083119
7/28/16 17:15,210.7188,17:15,210,17,20,86191,0.2088193,0.2088745
7/28/16 17:20,210.7222,17:20,210,17,25,86192,0.2092278,0.2097246
7/28/16 17:25,210.7257,17:25,210,17,30,86193,0.2098029,0.2106475
7/28/16 17:30,210.7292,17:30,210,17,35,86194,0.21052,0.2112045
7/28/16 17:35,210.7326,17:35,210,17,40,86195,0.2112864,0.2120206
7/28/16 17:40,210.7361,17:40,210,17,45,86196,0.2120315,0.2129257
7/28/16 17:45,210.7396,17:45,210,17,50,86197,0.2126455,0.2138875
7/28/16 17:50,210.7431,17:50,210,17,55,86198,0.2136078,0.2155951
7/28/16 17:55,210.7465,17:55,210,17,0,86199,0.2144908,0.217251
7/28/16 18:00,210.7500,18:00,210,18,5,86200,0.215363,0.2188574
7/28/16 18:05,210.7535,18:05,210,18,10,86201,0.2162479,0.2199852
7/28/16 18:10,210.7569,18:10,210,18,15,86202,0.2170157,0.2208745
7/28/16 18:15,210.7604,18:15,210,18,20,86203,0.2176504,0.2222819
7/28/16 18:20,210.7639,18:20,210,18,25,86204,0.2182462,0.2234518
7/28/16 18:25,210.7674,18:25,210,18,30,86205,0.2186943,0.2242146
7/28/16 18:30,210.7708,18:30,210,18,35,86206,0.2189612,0.2243823
7/28/16 18:35,210.7743,18:35,210,18,40,86207,0.2191823,0.2243494
7/28/16 18:40,210.7778,18:40,210,18,45,86208,0.2190719,0.2240513
7/28/16 18:45,210.7813,18:45,210,18,50,86209,0.2189402,0.2233455
7/28/16 18:50,210.7847,18:50,210,18,55,86210,0.2188126,0.2219758
7/28/16 18:55,210.7882,18:55,210,18,0,86211,0.2184369,0.2212026
7/28/16 19:00,210.7917,19:00,210,19,5,86212,0.2183368,0.2204622
7/28/16 19:05,210.7951,19:05,210,19,10,86213,0.2183714,0.2191608
7/28/16 19:10,210.7986,19:10,210,19,15,86214,0.2187417,0.2190342
7/28/16 19:15,210.8021,19:15,210,19,20,86215,0.2191737,0.2199135
7/28/16 19:20,210.8056,19:20,210,19,25,86216,0.219891,0.2206639
7/28/16 19:25,210.8090,19:25,210,19,30,86217,0.2206815,0.2207146
7/28/16 19:30,210.8125,19:30,210,19,35,86218,0.2213442,0.221957
7/28/16 19:35,210.8160,19:35,210,19,40,86219,0.2219849,0.2230227
7/28/16 19:40,210.8194,19:40,210,19,45,86220,0.2228918,0.2244486
7/28/16 19:45,210.8229,19:45,210,19,50,86221,0.2239376,0.2261127
7/28/16 19:50,210.8264,19:50,210,19,55,86222,0.2249541,0.227869
7/28/16 19:55,210.8299,19:55,210,19,0,86223,0.2261744,0.2300333
7/28/16 20:00,210.8333,20:00,210,20,5,86224,0.2273338,0.2321422
7/28/16 20:05,210.8368,20:05,210,20,10,86225,0.2284159,0.2341904
7/28/16 20:10,210.8403,20:10,210,20,15,86226,0.2294438,0.2363942
7/28/16 20:15,210.8438,20:15,210,20,20,86227,0.2304157,0.238233
7/28/16 20:20,210.8472,20:20,210,20,25,86228,0.2313826,0.2398348
7/28/16 20:25,210.8507,20:25,210,20,30,86229,0.2321195,0.241284
7/28/16 20:30,210.8542,20:30,210,20,35,86230,0.2329029,0.2428402
7/28/16 20:35,210.8576,20:35,210,20,40,86231,0.233594,0.2443208
7/28/16 20:40,210.8611,20:40,210,20,45,86232,0.2342155,0.2459086
7/28/16 20:45,210.8646,20:45,210,20,50,86233,0.2349505,0.2475767
7/28/16 20:50,210.8681,20:50,210,20,55,86234,0.2356043,0.249125
7/28/16 20:55,210.8715,20:55,210,20,0,86235,0.236236,0.2507395
7/28/16 21:00,210.8750,21:00,210,21,5,86236,0.2368449,0.2520165
7/28/16 21:05,210.8785,21:05,210,21,10,86237,0.2374324,0.2531563
7/28/16 21:10,210.8819,21:10,210,21,15,86238,0.2380418,0.2538818
7/28/16 21:15,210.8854,21:15,210,21,20,86239,0.2385509,0.2544848
7/28/16 21:20,210.8889,21:20,210,21,25,86240,0.2390594,0.2552087
7/28/16 21:25,210.8924,21:25,210,21,30,86241,0.2395699,0.2563654
7/28/16 21:30,210.8958,21:30,210,21,35,86242,0.2401742,0.2575109
7/28/16 21:35,210.8993,21:35,210,21,40,86243,0.2406176,0.2585065
7/28/16 21:40,210.9028,21:40,210,21,45,86244,0.2410382,0.258988
7/28/16 21:45,210.9063,21:45,210,21,50,86245,0.2413861,0.2595402
7/28/16 21:50,210.9097,21:50,210,21,55,86246,0.2418028,0.2602608
7/28/16 21:55,210.9132,21:55,210,21,0,86247,0.2421583,0.2605446
7/28/16 22:00,210.9167,22:00,210,22,5,86248,0.2425474,0.2613811
7/28/16 22:05,210.9201,22:05,210,22,10,86249,0.2429845,0.2621993
7/28/16 22:10,210.9236,22:10,210,22,15,86250,0.2434118,0.2628697
7/28/16 22:15,210.9271,22:15,210,22,20,86251,0.2439151,0.2637154
7/28/16 22:20,210.9306,22:20,210,22,25,86252,0.2444638,0.2644907
7/28/16 22:25,210.9340,22:25,210,22,30,86253,0.2450163,0.2652807
7/28/16 22:30,210.9375,22:30,210,22,35,86254,0.2447034,0.2652716
7/28/16 22:35,210.9410,22:35,210,22,40,86255,0.2448942,0.2655731
7/28/16 22:40,210.9444,22:40,210,22,45,86256,0.2452055,0.2660502
7/28/16 22:45,210.9479,22:45,210,22,50,86257,0.2454408,0.2665122
7/28/16 22:50,210.9514,22:50,210,22,55,86258,0.2455369,0.2665974
7/28/16 22:55,210.9549,22:55,210,22,0,86259,0.2455661,0.2667593
7/28/16 23:00,210.9583,23:00,210,23,5,86260,0.2457389,0.2669101
7/28/16 23:05,210.9618,23:05,210,23,10,86261,0.2458445,0.2668446
7/28/16 23:10,210.9653,23:10,210,23,15,86262,0.2459783,0.2662165
7/28/16 23:15,210.9688,23:15,210,23,20,86263,0.2467818,0.2671307
7/28/16 23:20,210.9722,23:20,210,23,25,86264,0.247197,0.2673416
7/28/16 23:25,210.9757,23:25,210,23,30,86265,0.2475734,0.267696
7/28/16 23:30,210.9792,23:30,210,23,35,86266,0.2477023,0.2680184
7/28/16 23:35,210.9826,23:35,210,23,40,86267,0.2477422,0.2681467
7/28/16 23:40,210.9861,23:40,210,23,45,86268,0.2474112,0.2681636
7/28/16 23:45,210.9896,23:45,210,23,50,86269,0.2476616,0.2685633
7/28/16 23:50,210.9931,23:50,210,23,55,86270,0.2479896,0.2687589
7/28/16 23:55,210.9965,23:55,210,23,0,86271,0.248272,0.2693231
7/29/16 0:00,211.0000,00:00,211,0,5,86272,0.2490858,0.2704352
7/29/16 0:05,211.0035,00:05,211,0,10,86273,0.2494946,0.2708109
7/29/16 0:10,211.0069,00:10,211,0,15,86274,0.2495787,0.270978
7/29/16 0:15,211.0104,00:15,211,0,20,86275,0.2497125,0.271272
7/29/16 0:20,211.0139,00:20,211,0,25,86276,0.2498189,0.2713895
7/29/16 0:25,211.0174,00:25,211,0,30,86277,0.2500197,0.271574
7/29/16 0:30,211.0208,00:30,211,0,35,86278,0.2501592,0.2716419
7/29/16 0:35,211.0243,00:35,211,0,40,86279,0.2501766,0.2716207
7/29/16 0:40,211.0278,00:40,211,0,45,86280,0.2502004,0.2715893
7/29/16 0:45,211.0313,00:45,211,0,50,86281,0.2502241,0.2713646
7/29/16 0:50,211.0347,00:50,211,0,55,86282,0.2503515,0.27147
7/29/16 0:55,211.0382,00:55,211,0,0,86283,0.2503316,0.2712017
7/29/16 1:00,211.0417,01:00,211,1,5,86284,0.249814,0.2704855
7/29/16 1:05,211.0451,01:05,211,1,10,86285,0.2495172,0.2704484
7/29/16 1:10,211.0486,01:10,211,1,15,86286,0.2495526,0.270357
7/29/16 1:15,211.0521,01:15,211,1,20,86287,0.2498068,0.2701693
7/29/16 1:20,211.0556,01:20,211,1,25,86288,0.2501239,0.2705197
7/29/16 1:25,211.0590,01:25,211,1,30,86289,0.2498325,0.2701842
7/29/16 1:30,211.0625,01:30,211,1,35,86290,0.2497948,0.2698761
7/29/16 1:35,211.0660,01:35,211,1,40,86291,0.2499127,0.2696738
7/29/16 1:40,211.0694,01:40,211,1,45,86292,0.2500958,0.2699729
7/29/16 1:45,211.0729,01:45,211,1,50,86293,0.2501565,0.2698679
7/29/16 1:50,211.0764,01:50,211,1,55,86294,0.2501911,0.2701125
7/29/16 1:55,211.0799,01:55,211,1,0,86295,0.2502246,0.2706542
7/29/16 2:00,211.0833,02:00,211,2,5,86296,0.2502261,0.2708601
7/29/16 2:05,211.0868,02:05,211,2,10,86297,0.2502886,0.2710885
7/29/16 2:10,211.0903,02:10,211,2,15,86298,0.2506697,0.2711989
7/29/16 2:15,211.0938,02:15,211,2,20,86299,0.2511355,0.2719631
7/29/16 2:20,211.0972,02:20,211,2,25,86300,0.2513631,0.2725553
7/29/16 2:25,211.1007,02:25,211,2,30,86301,0.2514355,0.2723074
7/29/16 2:30,211.1042,02:30,211,2,35,86302,0.2514974,0.2726401
7/29/16 2:35,211.1076,02:35,211,2,40,86303,0.2515268,0.2731391
