"","x","y","rowSums(fia.transp[3:31], na.rm = TRUE)"
"6643",557000,814000,425566980.339108
"6644",589000,814000,1263094059.73689
"6645",613000,814000,517935188.860928
"6646",621000,814000,1190710748.01789
"6647",629000,814000,349509681.322279
"6648",637000,814000,1261736935.3094
"6649",749000,814000,856456002.34859
"6650",765000,814000,533058617.152225
"6651",773000,814000,480942279.521666
"6652",781000,814000,300233776.06461
"6653",789000,814000,248725798.407691
"6654",797000,814000,972931577.691668
"6655",805000,814000,775099808.581796
"6656",813000,814000,485388897.169533
"6657",821000,814000,449262962.72761
"6658",829000,814000,2312735045.88298
"6659",845000,814000,660137271.548166
"6660",853000,814000,565165357.559313
"6722",309000,806000,309463458.798968
"6723",341000,806000,339051722.349704
"6724",349000,806000,298189419.684339
"6725",365000,806000,306665343.834701
"6726",373000,806000,415305408.635419
"6727",389000,806000,282951015.370466
"6728",397000,806000,729578814.013052
"6729",405000,806000,844583899.922251
"6730",421000,806000,528583516.149218
"6731",429000,806000,110133608.765028
"6732",437000,806000,341734241.533695
"6733",453000,806000,265998829.511184
"6734",461000,806000,363901034.212896
"6735",469000,806000,294754090.734502
"6736",477000,806000,169412690.486301
"6737",485000,806000,437273417.018915
"6738",493000,806000,435419938.466005
"6739",501000,806000,484363060.750394
"6740",509000,806000,819981287.961917
"6741",525000,806000,213945826.417733
"6742",541000,806000,215777795.473324
"6743",589000,806000,953427994.824127
"6744",597000,806000,784069122.39945
"6745",613000,806000,286705185.18532
"6746",621000,806000,373633495.446808
"6747",637000,806000,264421589.478627
"6748",757000,806000,77178903.9242077
"6749",765000,806000,838981368.906267
"6750",773000,806000,1150016642.58235
"6751",781000,806000,424240378.137289
"6752",789000,806000,423778559.194402
"6753",797000,806000,268774402.634216
"6754",805000,806000,1038576072.4679
"6755",813000,806000,985354030.375574
"6756",829000,806000,44882537.9617851
"6757",837000,806000,272422960.698602
"6758",845000,806000,643565100.982338
"6811",365000,798000,254442816.382214
"6812",373000,798000,162886052.288822
"6813",389000,798000,89700868.0581592
"6814",397000,798000,458947106.38838
"6815",405000,798000,619287762.954795
"6816",421000,798000,751093180.705246
"6817",429000,798000,525337265.587621
"6818",437000,798000,524085825.228631
"6819",445000,798000,606128147.66773
"6820",453000,798000,553642312.908268
"6821",461000,798000,468988842.111237
"6822",469000,798000,99862595.4203896
"6823",485000,798000,21521128.0499545
"6824",493000,798000,510238441.149277
"6825",501000,798000,178094134.831193
"6826",509000,798000,415432125.626387
"6827",517000,798000,75933939.0077156
"6828",525000,798000,130809098.856261
"6829",597000,798000,161382815.092701
"6830",605000,798000,1599056759.34233
"6831",613000,798000,294702053.479685
"6833",741000,798000,288041475.389247
"6834",757000,798000,329426397.400953
"6835",765000,798000,713390226.834275
"6836",773000,798000,639088974.368579
"6837",781000,798000,297222672.610278
"6838",789000,798000,327642706.673072
"6839",797000,798000,1019216201.3937
"6840",805000,798000,673723584.553167
"6841",813000,798000,624581941.707844
"6842",821000,798000,30081846.4524071
"6899",357000,790000,1139074912.80683
"6900",365000,790000,399772619.988464
"6901",373000,790000,165508908.458039
"6902",381000,790000,566070386.890862
"6903",389000,790000,703016927.173244
"6904",397000,790000,1474179991.46186
"6905",413000,790000,971487047.673477
"6906",429000,790000,439416781.826188
"6907",437000,790000,685050434.813879
"6908",445000,790000,585504749.632313
"6909",461000,790000,228772915.225874
"6910",469000,790000,228774419.564742
"6911",477000,790000,350001479.851462
"6912",485000,790000,1128592075.27537
"6913",501000,790000,222149891.689279
"6914",509000,790000,472579691.588092
"6915",597000,790000,77876895.605537
"6916",605000,790000,281614990.032888
"6917",613000,790000,1145784286.34284
"6918",621000,790000,365930049.727672
"6919",741000,790000,73339345.7684371
"6920",749000,790000,532126004.449035
"6921",757000,790000,2399666513.33182
"6922",765000,790000,1112914544.93432
"6923",773000,790000,422820765.976016
"6924",781000,790000,696044947.328236
"6925",789000,790000,958501863.096085
"6926",797000,790000,890088618.955928
"6927",805000,790000,98194593.4787527
"6928",813000,790000,604979952.420014
"6929",829000,790000,308892536.690163
"6930",845000,790000,1466216752.33743
"6931",853000,790000,1528120559.35295
"6998",365000,782000,592111632.271736
"6999",373000,782000,371727825.262818
"7000",389000,782000,311439419.665747
"7001",397000,782000,307580951.011869
"7002",405000,782000,593015134.741035
"7003",413000,782000,574794113.738503
"7004",421000,782000,673584141.743711
"7005",437000,782000,606449886.115538
"7006",453000,782000,105504020.229839
"7007",461000,782000,318622735.53507
"7008",469000,782000,660757984.895886
"7009",477000,782000,810453427.5321
"7010",485000,782000,835412003.673668
"7011",493000,782000,197661083.666378
"7012",501000,782000,79564783.8764852
"7013",509000,782000,274359019.496415
"7014",517000,782000,547481082.477933
"7015",525000,782000,1101358241.99292
"7016",557000,782000,159481605.854427
"7017",589000,782000,91994608.0717877
"7018",597000,782000,445362010.724101
"7019",605000,782000,382275166.430534
"7020",621000,782000,217559659.799159
"7021",741000,782000,918811988.552252
"7022",749000,782000,20911039.5385861
"7023",757000,782000,48804155.9373744
"7024",765000,782000,472218794.067513
"7025",773000,782000,431684486.126231
"7026",781000,782000,429564614.768177
"7027",789000,782000,1197713004.72867
"7028",805000,782000,340025855.414842
"7029",813000,782000,1169814793.97224
"7030",821000,782000,422871258.311326
"7031",829000,782000,643593125.27333
"7032",853000,782000,77010510.7592807
"7097",373000,774000,354954855.46735
"7098",381000,774000,220404060.929626
"7099",389000,774000,164850301.93651
"7100",397000,774000,219078773.099073
"7101",405000,774000,256873552.920376
"7102",413000,774000,702835750.435905
"7103",421000,774000,586087277.347289
"7104",429000,774000,374977253.016308
"7105",437000,774000,694990263.853943
"7106",445000,774000,765485388.907606
"7107",453000,774000,466984532.489283
"7108",461000,774000,206713955.609696
"7109",469000,774000,12212482.3762137
"7110",477000,774000,133081423.352405
"7111",493000,774000,413055567.097175
"7112",501000,774000,358244839.772372
"7113",509000,774000,74856105.942709
"7114",573000,774000,427587239.630738
"7115",581000,774000,91416456.6697523
"7116",589000,774000,179603892.851824
"7117",597000,774000,203486366.276491
"7118",613000,774000,131475497.415894
"7119",621000,774000,343327623.934063
"7120",749000,774000,348185861.334479
"7121",757000,774000,556182881.029441
"7122",765000,774000,804605187.435449
"7123",773000,774000,497742403.564002
"7124",797000,774000,565069785.216053
"7125",805000,774000,238202283.231334
"7126",813000,774000,462291120.620859
"7127",837000,774000,356618073.804533
"7128",845000,774000,796958882.650382
"7129",853000,774000,883979129.278447
"7187",357000,766000,0
"7188",365000,766000,613047786.118108
"7189",373000,766000,73181635.4205247
"7190",381000,766000,511646947.429883
"7191",389000,766000,332965903.622771
"7192",397000,766000,621461305.086984
"7193",405000,766000,388848095.812313
"7194",421000,766000,991785314.748412
"7195",429000,766000,670307607.2048
"7196",445000,766000,517639756.25625
"7197",461000,766000,1325103209.53772
"7198",485000,766000,0
"7199",525000,766000,68400268.7557379
"7200",541000,766000,23289867.7262682
"7201",549000,766000,117239828.088284
"7202",573000,766000,316046386.296601
"7203",613000,766000,225828813.813647
"7204",621000,766000,195969775.425672
"7205",749000,766000,929841249.492089
"7206",757000,766000,661409306.567422
"7207",765000,766000,102067950.338938
"7208",781000,766000,529125788.91928
"7209",789000,766000,6031604.78876032
"7210",797000,766000,302967037.602771
"7211",805000,766000,232751439.852491
"7212",813000,766000,1068908355.27816
"7213",821000,766000,112483501.861341
"7214",837000,766000,390234391.882478
"7215",853000,766000,80250370.510373
"7275",357000,758000,1144028400.8842
"7276",365000,758000,394154368.392551
"7277",373000,758000,521143778.449296
"7278",381000,758000,417668863.150599
"7279",389000,758000,762208320.55679
"7280",397000,758000,342038439.362623
"7281",405000,758000,415809878.216033
"7282",413000,758000,157803733.407561
"7283",421000,758000,490508320.162405
"7284",429000,758000,538800160.192208
"7285",437000,758000,803050340.103504
"7286",445000,758000,229042458.768095
"7287",461000,758000,489638679.220191
"7288",477000,758000,642612304.506273
"7289",485000,758000,428535787.576406
"7290",509000,758000,954124801.011233
"7291",525000,758000,130561443.203219
"7292",533000,758000,931783414.927515
"7293",549000,758000,18117011.7671742
"7294",565000,758000,266394331.484797
"7295",573000,758000,233475749.125795
"7296",581000,758000,370245478.612198
"7297",597000,758000,364445254.718949
"7298",605000,758000,112927574.350528
"7299",741000,758000,355892322.325016
"7300",757000,758000,512937686.574251
"7301",765000,758000,694280885.393698
"7302",773000,758000,39949920.3263237
"7303",781000,758000,395144610.687736
"7304",789000,758000,344729950.453869
"7305",797000,758000,166807910.7758
"7306",805000,758000,786325866.789068
"7307",813000,758000,404549705.10666
"7386",357000,750000,58022451.0866466
"7387",373000,750000,392333667.205444
"7388",381000,750000,922331369.284793
"7389",389000,750000,449337238.554956
"7390",397000,750000,319564843.593305
"7391",405000,750000,249633926.844849
"7392",413000,750000,216883299.057052
"7393",429000,750000,401996712.787572
"7394",437000,750000,663708975.221068
"7395",445000,750000,743559546.881939
"7396",461000,750000,432998569.615644
"7397",469000,750000,90461220.7908441
"7398",477000,750000,375273411.165652
"7399",485000,750000,238525530.091314
"7400",509000,750000,184514256.507786
"7401",581000,750000,121246057.399256
"7402",589000,750000,458445891.669026
"7403",597000,750000,105271020.925558
"7404",749000,750000,56604323.424518
"7405",757000,750000,136499509.108876
"7406",765000,750000,1008552473.66645
"7407",773000,750000,178564959.87252
"7408",797000,750000,250918082.065732
"7409",813000,750000,485308298.886453
"7476",357000,742000,610819202.748911
"7477",365000,742000,415170244.824643
"7478",373000,742000,452360455.526232
"7479",381000,742000,168030606.491107
"7480",389000,742000,310597464.022857
"7481",397000,742000,382961345.644437
"7482",405000,742000,350874906.062884
"7483",413000,742000,81707102.524175
"7484",429000,742000,859376586.255409
"7485",437000,742000,570908884.376442
"7486",445000,742000,380704428.604056
"7487",453000,742000,558263786.782682
"7488",461000,742000,102512839.16037
"7489",469000,742000,195187805.787004
"7490",477000,742000,544407076.185748
"7491",509000,742000,441449475.470408
"7492",525000,742000,76867421.6880321
"7493",549000,742000,364325981.600952
"7494",573000,742000,88222171.7329253
"7495",589000,742000,202030415.761014
"7496",597000,742000,354787397.470103
"7497",605000,742000,115230986.62866
"7498",621000,742000,521793030.077494
"7572",357000,734000,332731138.815528
"7573",365000,734000,126026961.007843
"7574",381000,734000,580448560.485399
"7575",389000,734000,585117871.448115
"7576",453000,734000,324803003.79723
"7577",469000,734000,374812064.458118
"7578",477000,734000,829472506.667475
"7579",501000,734000,278899190.792996
"7580",525000,734000,37891100.5732813
"7581",541000,734000,1032560556.96483
"7582",549000,734000,501587300.53917
"7583",557000,734000,364699712.0136
"7584",565000,734000,321059589.186411
"7585",573000,734000,368992746.844449
"7586",581000,734000,367277614.215632
"7587",605000,734000,157808358.129617
"7663",365000,726000,365388744.788972
"7664",405000,726000,97538094.7778077
"7665",413000,726000,30045085.0045484
"7666",429000,726000,489726732.351103
"7667",437000,726000,272361297.413047
"7668",461000,726000,419236143.866189
"7669",477000,726000,451964065.264627
"7670",485000,726000,231506870.389872
"7671",501000,726000,277773004.859311
"7672",517000,726000,444180829.41748
"7673",525000,726000,358412555.4452
"7674",533000,726000,818002999.927111
"7675",549000,726000,620865494.991656
"7676",557000,726000,328338559.642854
"7677",573000,726000,85256397.0289631
"7678",581000,726000,495877389.194934
"7679",597000,726000,272040742.961701
"7680",605000,726000,884053696.6586
"7744",365000,718000,108829023.173128
"7745",373000,718000,484617227.022839
"7746",405000,718000,267232432.432448
"7747",413000,718000,157360313.49644
"7748",461000,718000,359177822.315497
"7749",469000,718000,615075579.702319
"7750",477000,718000,424252377.151043
"7751",485000,718000,302437796.8602
"7752",493000,718000,89351516.3778127
"7753",509000,718000,258400851.590264
"7754",533000,718000,19475733.2818838
"7755",557000,718000,17475319.7562186
"7756",573000,718000,96474850.7596457
"7757",581000,718000,263505757.315389
"7758",589000,718000,195993321.409084
"7759",613000,718000,11486831.1141738
"7833",373000,710000,8128468.28645996
"7834",381000,710000,887620997.671122
"7835",389000,710000,456821918.949933
"7836",397000,710000,259329320.482959
"7837",405000,710000,374759084.483132
"7838",437000,710000,156955155.132023
"7839",445000,710000,1012362086.89073
"7840",453000,710000,170217762.312095
"7841",469000,710000,332476783.214826
"7842",477000,710000,338012828.439938
"7843",493000,710000,402339452.678235
"7844",517000,710000,467227531.476721
"7845",525000,710000,444417366.119234
"7846",541000,710000,156091796.176514
"7847",557000,710000,108293050.598676
"7848",565000,710000,540608372.829732
"7849",581000,710000,185898260.049616
"7850",589000,710000,280654072.551064
"7851",597000,710000,650190296.824265
"7852",621000,710000,313310112.759051
"7932",397000,702000,452582164.318313
"7933",405000,702000,651430212.59264
"7934",413000,702000,215198754.554675
"7935",453000,702000,155242469.116491
"7936",469000,702000,153498866.796108
"7937",493000,702000,159156710.107843
"7938",501000,702000,436311035.849573
"7939",517000,702000,70084631.1664968
"7940",525000,702000,224840551.257522
"7941",533000,702000,475338288.490093
"7942",541000,702000,197353363.600352
