Y,DOY,H,M,TIMESTAMP,RECORD,T1,T2,T3,T4,SBT1,SBT2,SBT3,SBT4
2015,132,2,50,5/12/15 2:50,215,9.103961,9.21268,8.382825,8.640262,7.256598,7.908691,8.371964,7.745273
2015,132,2,55,5/12/15 2:55,216,8.935705,9.294467,8.56384,8.765512,6.952109,7.932053,8.442215,7.951715
2015,132,3,0,5/12/15 3:00,217,9.413202,9.725912,8.900409,9.018839,6.940262,8.150549,8.531122,8.190885
2015,132,3,5,5/12/15 3:05,218,8.933438,9.838923,8.310648,8.485825,6.837695,8.386035,8.25997,8.328882
2015,132,3,10,5/12/15 3:10,219,9.155414,9.39755,8.687323,8.649546,6.890536,8.3328,8.327728,8.374057
2015,132,3,15,5/12/15 3:15,220,8.718307,8.692535,7.916461,8.004862,7.191132,8.018558,7.981433,8.179135
2015,132,3,20,5/12/15 3:20,221,9.073377,9.162738,8.650592,8.646695,7.378217,7.870773,7.772986,8.104199
2015,132,3,25,5/12/15 3:25,222,9.288233,9.244211,8.70546,8.555246,7.515289,7.99216,7.917618,8.21243
2015,132,3,30,5/12/15 3:30,223,9.321628,9.480924,8.828766,8.716705,7.690445,8.100268,7.927719,8.294772
2015,132,3,35,5/12/15 3:35,224,9.392609,9.32782,8.788528,8.720602,7.88942,8.042236,7.953036,8.291354
2015,132,3,40,5/12/15 3:40,225,9.199148,9.859408,9.216934,9.265088,7.721597,8.029657,7.835507,8.468496
2015,132,3,45,5/12/15 3:45,226,9.113836,9.353473,8.939176,8.918869,7.548471,8.156046,7.87218,8.713611
2015,132,3,50,5/12/15 3:50,227,9.948392,9.86521,9.861603,9.876587,7.697263,8.415497,8.110003,8.934711
2015,132,3,55,5/12/15 3:55,228,9.713684,9.694616,9.255045,9.157727,7.877634,8.68074,8.401492,9.160632
2015,132,4,0,5/12/15 4:00,229,8.569385,8.775052,8.313025,8.393133,7.62319,8.310629,7.958063,9.045575
2015,132,4,5,5/12/15 4:05,230,9.102262,9.402761,9.149292,8.847262,7.49137,8.025912,7.726449,8.918698
2015,132,4,10,5/12/15 4:10,231,9.360422,9.795703,9.036496,8.857373,7.655579,8.304388,7.951032,9.022763
2015,132,4,15,5/12/15 4:15,232,9.568515,9.372442,9.092239,9.348856,7.772315,8.499743,8.106214,9.158872
2015,132,4,20,5/12/15 4:20,233,9.402481,9.364386,9.009756,9.140966,7.968549,8.451645,8.130753,9.247522
2015,132,4,25,5/12/15 4:25,234,10.40288,10.5411,9.707556,9.82666,7.975705,8.592181,8.201696,9.388888
2015,132,4,30,5/12/15 4:30,235,12.28984,11.62879,10.77615,11.28957,8.318045,9.348844,8.755887,9.845386
2015,132,4,35,5/12/15 4:35,236,11.3149,10.82166,10.36553,10.89778,8.602277,9.519806,8.957193,10.11356
2015,132,4,40,5/12/15 4:40,237,11.21752,10.69279,10.32372,10.71672,8.57623,9.484775,9.013647,10.21125
2015,132,4,45,5/12/15 4:45,238,11.01958,10.57243,10.01866,10.09249,8.731573,9.395083,8.991522,10.11793
2015,132,4,50,5/12/15 4:50,239,10.43539,10.66276,10.12469,10.0333,8.681833,9.319321,8.966558,9.98847
2015,132,4,55,5/12/15 4:55,240,11.56029,11.025,10.6271,11.13962,8.620981,9.588611,9.218259,10.04051
2015,132,5,0,5/12/15 5:00,241,12.43904,11.86447,11.25381,11.53177,8.992658,9.955234,9.553259,10.3251
2015,132,5,5,5/12/15 5:05,242,13.61772,12.48248,11.6341,12.075,9.488004,10.56839,10.12779,10.81675
2015,132,5,10,5/12/15 5:10,243,13.51332,12.11831,11.59081,12.4741,9.914322,10.71292,10.42727,10.7993
2015,132,5,15,5/12/15 5:15,244,12.76056,12.37864,11.51863,12.23997,9.639532,10.73951,10.1703,11.08355
2015,132,5,20,5/12/15 5:20,245,12.30271,11.91923,11.3832,12.22833,9.100128,10.62451,9.702499,11.20143
2015,132,5,25,5/12/15 5:25,246,14.46739,13.36903,13.16548,13.85087,9.349573,10.81402,10.06276,11.4847
2015,132,5,30,5/12/15 5:30,247,13.37483,12.72296,11.96518,12.17729,9.935758,11.22098,10.3639,11.60955
2015,132,5,35,5/12/15 5:35,248,13.1049,12.52927,12.07424,12.5378,9.992114,10.85897,10.12438,11.65282
2015,132,5,40,5/12/15 5:40,249,13.52417,13.09968,12.66773,13.01317,9.887256,10.84153,10.03766,11.92799
2015,132,5,45,5/12/15 5:45,250,13.45998,12.96327,12.59041,13.33855,9.973068,11.11814,10.26343,12.24578
2015,132,5,50,5/12/15 5:50,251,14.64626,13.83136,12.92721,13.46512,10.22714,11.29308,10.47269,12.43307
2015,132,5,55,5/12/15 5:55,252,13.27876,12.95302,12.84755,13.34467,10.4192,11.04284,10.41418,12.41141
2015,132,6,0,5/12/15 6:00,253,14.09356,13.73215,12.93098,13.95485,10.42762,11.11151,10.55265,12.4203
2015,132,6,5,5/12/15 6:05,254,13.94374,12.95764,12.83219,13.35468,10.51993,11.17398,10.46826,12.52976
2015,132,6,10,5/12/15 6:10,255,13.9193,13.31794,12.99648,13.75125,10.81536,10.98274,10.41084,12.60135
2015,132,6,15,5/12/15 6:15,256,14.38412,13.74463,13.7597,14.42018,11.14662,11.107,10.63942,12.75443
2015,132,6,20,5/12/15 6:20,257,14.45059,14.27345,13.85261,14.07512,11.56334,11.44788,10.98699,13.09198
2015,132,6,25,5/12/15 6:25,258,14.6644,14.27194,13.75156,14.09989,11.96929,11.67308,11.18358,13.30545
2015,132,6,30,5/12/15 6:30,259,14.97136,14.28856,14.1332,15.02178,12.34398,11.78034,11.29073,13.49131
2015,132,6,35,5/12/15 6:35,260,13.86791,13.70069,13.78271,14.4458,12.03864,11.89257,11.26658,13.79632
2015,132,6,40,5/12/15 6:40,261,13.72764,13.37672,13.54669,14.37376,11.86299,11.66434,11.11738,13.69698
2015,132,6,45,5/12/15 6:45,262,15.1366,14.27051,14.43333,14.67507,12.05565,11.54211,11.13675,13.64592
2015,132,6,50,5/12/15 6:50,263,14.46954,14.29167,14.33171,14.98684,12.53904,11.66058,11.27532,13.75864
2015,132,6,55,5/12/15 6:55,264,13.99109,13.66822,13.84285,14.54194,12.48607,11.58439,11.2338,14.08326
2015,132,7,0,5/12/15 7:00,265,15.0211,14.10231,14.46006,15.56289,12.51311,11.64412,11.34049,14.18661
2015,132,7,5,5/12/15 7:05,266,15.18596,14.49093,14.67231,14.70069,13.0161,11.87885,11.59617,13.98941
2015,132,7,10,5/12/15 7:10,267,15.03093,14.4197,14.85006,15.70084,13.605,12.15814,11.86054,14.04256
2015,132,7,15,5/12/15 7:15,268,15.19045,14.42079,14.90512,15.53278,13.43471,12.26048,11.8924,14.45557
2015,132,7,20,5/12/15 7:20,269,16.16367,15.21682,15.81158,16.72413,13.79041,12.62102,12.17677,14.57693
2015,132,7,25,5/12/15 7:25,270,15.80835,14.76599,15.46895,16.56048,14.38761,13.18059,12.54354,15.24124
2015,132,7,30,5/12/15 7:30,271,15.9589,14.43829,15.27379,17.22348,14.27322,12.92496,12.36964,15.63599
2015,132,7,35,5/12/15 7:35,272,16.34445,15.46271,16.27657,16.70368,14.33828,13.09508,12.59358,15.61335
2015,132,7,40,5/12/15 7:40,273,15.11537,14.62652,15.24532,15.38902,14.61431,13.18358,12.66385,15.07176
2015,132,7,45,5/12/15 7:45,274,14.70911,14.35593,15.02775,15.63983,13.9137,13.05101,12.51962,15.07999
2015,132,7,50,5/12/15 7:50,275,14.58275,14.60317,15.18723,15.46018,13.18047,12.81659,12.34839,15.002
2015,132,7,55,5/12/15 7:55,276,15.00788,14.76052,15.20505,14.9876,13.46967,12.99184,12.60606,14.75878
2015,132,8,0,5/12/15 8:00,277,16.19528,15.66064,16.33262,16.84544,13.86041,13.20157,12.84325,14.79884
2015,132,8,5,5/12/15 8:05,278,16.19066,15.33803,16.18974,16.77193,14.65319,13.7689,13.37379,15.15045
2015,132,8,10,5/12/15 8:10,279,16.48449,16.38881,16.79409,17.74057,14.89783,14.06731,13.56063,15.44116
2015,132,8,15,5/12/15 8:15,280,16.14904,16.02731,16.66463,16.84891,15.0515,14.58275,13.87648,15.85903
2015,132,8,20,5/12/15 8:20,281,15.45361,15.20127,15.90418,16.29205,14.58228,14.08533,13.4288,15.9753
2015,132,8,25,5/12/15 8:25,282,15.7003,15.19226,16.03257,16.85975,14.36127,14.1271,13.36389,16.20664
2015,132,8,30,5/12/15 8:30,283,16.53149,15.7106,16.78895,17.80254,14.04691,14.15234,13.28754,16.53327
2015,132,8,35,5/12/15 8:35,284,15.40744,15.22647,16.22829,16.61581,13.95594,14.35449,13.26195,16.87599
2015,132,8,40,5/12/15 8:40,285,15.69563,15.11053,16.3984,16.65865,13.92325,14.24005,13.23282,16.8534
2015,132,8,45,5/12/15 8:45,286,14.86569,14.07538,15.10464,14.56085,14.41835,13.93965,13.29466,15.94736
2015,132,8,50,5/12/15 8:50,287,14.6558,14.28996,14.88001,14.86276,14.59852,13.66885,13.31031,14.99457
2015,132,8,55,5/12/15 8:55,288,15.16606,14.90212,15.45771,15.45117,14.44717,13.59519,13.27824,14.64279
2015,132,9,0,5/12/15 9:00,289,15.50576,15.5262,15.97758,15.98884,14.49895,13.78575,13.40968,14.72311
2015,132,9,5,5/12/15 9:05,290,15.51066,15.51948,16.00303,16.15064,14.71517,14.26818,13.80842,15.03383
2015,132,9,10,5/12/15 9:10,291,14.44237,14.42816,14.58502,14.77084,14.44101,14.36641,13.81702,15.17663
2015,132,9,15,5/12/15 9:15,292,14.86646,14.67069,14.9289,14.81739,13.9678,14.19111,13.64027,15.09393
2015,132,9,20,5/12/15 9:20,293,14.72812,14.6744,14.76339,14.40327,14.11355,14.165,13.73149,14.61912
2015,132,9,25,5/12/15 9:25,294,14.88547,15.0808,15.01924,14.9969,14.07103,14.25189,13.46515,13.92969
2015,132,9,30,5/12/15 9:30,295,15.50449,15.2964,15.49985,15.92192,14.1359,14.66187,13.54135,13.97678
2015,132,9,35,5/12/15 9:35,296,14.70784,14.41494,14.69149,14.90185,14.42965,14.64308,13.67604,13.99124
2015,132,9,40,5/12/15 9:40,297,14.53708,14.67905,14.56588,14.75787,14.35664,14.62053,13.67391,14.0639
2015,132,9,45,5/12/15 9:45,298,14.57507,14.55501,14.90764,14.92147,14.23149,14.82494,13.78848,14.19237
2015,132,9,50,5/12/15 9:50,299,14.50553,14.3365,14.40831,14.4731,14.23221,14.9646,13.96433,14.28539
2015,132,9,55,5/12/15 9:55,300,14.19337,13.8934,14.04998,14.11329,14.35211,14.70891,14.03467,14.16839
2015,132,10,0,5/12/15 10:00,301,14.09598,13.85237,14.07646,14.15976,14.36202,14.26767,13.90251,13.98276
2015,132,10,5,5/12/15 10:05,302,13.99745,13.96883,14.13889,14.09368,14.31133,14.00808,13.81122,14.00927
2015,132,10,10,5/12/15 10:10,303,13.84155,13.74543,13.80331,13.7422,14.24961,14.01151,13.87967,14.06923
2015,132,10,15,5/12/15 10:15,304,13.55892,13.45784,13.51699,13.57486,14.07724,13.99098,13.88119,13.94011
2015,132,10,20,5/12/15 10:20,305,13.52278,13.46028,13.52391,13.66293,13.96624,13.95843,13.80395,13.88863
2015,132,10,25,5/12/15 10:25,306,13.27326,13.28476,13.27478,13.29199,13.80173,14.00693,13.75979,13.83181
2015,132,10,30,5/12/15 10:30,307,13.19065,13.10024,13.09069,13.13429,13.61684,13.95059,13.57444,13.64202
2015,132,10,35,5/12/15 10:35,308,13.12722,12.89034,13.01614,13.02306,13.52691,13.71304,13.40246,13.42945
2015,132,10,40,5/12/15 10:40,309,13.27206,13.15176,13.17892,13.2528,13.49543,13.50754,13.32527,13.3097
2015,132,10,45,5/12/15 10:45,310,13.50144,13.4091,13.49735,13.61082,13.55141,13.53213,13.35562,13.35169
2015,132,10,50,5/12/15 10:50,311,13.80208,13.64458,13.81199,14.01451,13.57651,13.62345,13.39741,13.53811
2015,132,10,55,5/12/15 10:55,312,14.06308,13.96897,14.15805,14.27099,13.66273,13.78625,13.4923,13.80226
2015,132,11,0,5/12/15 11:00,313,14.01248,14.01355,14.17976,14.23675,13.81604,13.92131,13.58275,14.06978
2015,132,11,5,5/12/15 11:05,314,14.88307,14.89016,15.28587,15.49878,14.15389,14.24516,13.72937,14.41858
2015,132,11,10,5/12/15 11:10,315,14.40418,14.50831,14.88031,14.90283,14.66056,14.61134,13.84837,14.97796
2015,132,11,15,5/12/15 11:15,316,13.59315,13.71049,14.21494,14.21709,14.45793,14.60776,13.83411,15.14925
2015,132,11,20,5/12/15 11:20,317,14.17439,14.0071,14.61452,14.89585,14.59539,14.80764,13.83838,15.27041
2015,132,11,25,5/12/15 11:25,318,14.32607,14.3858,15.44275,15.48697,14.88965,15.19324,13.83957,15.68754
2015,132,11,30,5/12/15 11:30,319,14.10716,14.22394,15.21749,15.01534,14.93282,15.46598,13.91801,15.99077
2015,132,11,35,5/12/15 11:35,320,13.85306,13.95618,14.85773,14.60347,14.77688,15.47957,13.98158,16.01528
2015,132,11,40,5/12/15 11:40,321,14.08451,14.01786,14.98096,14.777,14.75878,15.59535,13.92061,16.01563
2015,132,11,45,5/12/15 11:45,322,13.85125,13.76245,14.50597,14.38678,15.08595,15.66201,13.99046,16.11158
2015,132,11,50,5/12/15 11:50,323,13.01096,12.97178,13.71671,13.41681,14.72798,15.34175,13.82047,15.90574
2015,132,11,55,5/12/15 11:55,324,13.21591,13.06617,13.97875,13.5083,14.32822,14.92743,13.63498,15.38769
2015,132,12,0,5/12/15 12:00,325,13.28648,13.12705,13.91502,13.62792,14.32374,14.75722,13.60277,15.08603
2015,132,12,5,5/12/15 12:05,326,12.89771,12.79817,13.49768,13.28353,14.17275,14.66905,13.47838,15.00574
2015,132,12,10,5/12/15 12:10,327,12.30368,12.0179,12.58485,12.50115,13.84191,14.30636,13.30793,14.81214
2015,132,12,15,5/12/15 12:15,328,11.99292,11.72952,12.13925,12.01381,13.37747,13.79123,13.05174,14.34064
2015,132,12,20,5/12/15 12:20,329,12.18802,11.90761,12.39512,12.2987,13.27757,13.54834,12.91082,13.96862
2015,132,12,25,5/12/15 12:25,330,12.10071,11.87076,12.36463,12.29461,13.32906,13.52361,12.85551,13.84309
2015,132,12,30,5/12/15 12:30,331,11.97365,11.6973,12.28154,12.21339,13.39709,13.58001,12.81747,13.84045
2015,132,12,35,5/12/15 12:35,332,11.8529,11.5411,12.09264,12.02437,13.41512,13.56402,12.79674,13.82029
2015,132,12,40,5/12/15 12:40,333,11.37312,11.05049,11.5175,11.54053,13.29618,13.43955,12.77162,13.74028
2015,132,12,45,5/12/15 12:45,334,11.25678,10.9065,11.30032,11.27628,13.05717,13.20514,12.65422,13.51494
2015,132,12,50,5/12/15 12:50,335,11.12422,10.76064,11.12527,11.13767,13.01463,13.09529,12.63442,13.33258
2015,132,12,55,5/12/15 12:55,336,10.90217,10.44069,10.94588,11.00422,12.91417,12.95805,12.60608,13.16593
2015,132,13,0,5/12/15 13:00,337,10.57844,10.13047,10.53632,10.63927,12.78917,12.76649,12.55417,12.9851
2015,132,13,5,5/12/15 13:05,338,10.13746,9.67276,10.07142,10.26879,12.50776,12.49164,12.37027,12.73538
2015,132,13,10,5/12/15 13:10,339,10.0447,9.555697,9.929403,10.0455,12.24163,12.20623,12.13145,12.41379
2015,132,13,15,5/12/15 13:15,340,9.877909,9.312411,9.736404,9.894674,12.11389,12.00092,11.98932,12.13612
2015,132,13,20,5/12/15 13:20,341,9.677872,9.12923,9.611277,9.711368,12.01427,11.80188,11.90186,11.89032
2015,132,13,25,5/12/15 13:25,342,9.592578,9.046488,9.445724,9.63002,11.93333,11.70778,11.78997,11.71307
2015,132,13,30,5/12/15 13:30,343,9.493866,8.871277,9.319117,9.534833,11.80243,11.54345,11.67895,11.5267
2015,132,13,35,5/12/15 13:35,344,9.326468,8.778376,9.165051,9.310587,11.68207,11.3879,11.55395,11.34114
2015,132,13,40,5/12/15 13:40,345,9.189386,8.622503,8.923365,9.098536,11.56267,11.25381,11.4441,11.18067
2015,132,13,45,5/12/15 13:45,346,9.179822,8.535177,8.958185,9.118418,11.56664,11.20443,11.4285,11.10166
2015,132,13,50,5/12/15 13:50,347,8.798584,8.345724,8.666193,8.837738,11.50651,11.15982,11.36648,11.02522
2015,132,13,55,5/12/15 13:55,348,8.185522,7.830154,8.039319,8.257681,11.35298,11.04957,11.2121,10.8998
2015,132,14,0,5/12/15 14:00,349,8.152148,7.667181,7.95838,8.265076,11.19343,10.9232,11.02053,10.74652
2015,132,14,5,5/12/15 14:05,350,8.228973,7.781064,8.138333,8.306204,11.19342,10.96549,10.89697,10.67957
2015,132,14,10,5/12/15 14:10,351,7.750125,7.353147,7.819018,7.888883,11.15868,10.90041,10.88447,10.62144
2015,132,14,15,5/12/15 14:15,352,7.33013,6.998258,7.412814,7.542459,11.01822,10.69007,10.86129,10.4948
2015,132,14,20,5/12/15 14:20,353,6.93226,6.699317,7.066602,7.210471,10.7611,10.45291,10.67701,10.31049
2015,132,14,25,5/12/15 14:25,354,6.606699,6.402817,6.644168,6.895953,10.41725,10.15494,10.372,10.08579
2015,132,14,30,5/12/15 14:30,355,6.514832,6.351993,6.49166,6.63479,9.882782,9.679728,9.865219,9.74795
2015,132,14,35,5/12/15 14:35,356,6.482452,6.275638,6.440259,6.561899,9.47496,9.2987,9.483264,9.410681
2015,132,14,40,5/12/15 14:40,357,6.464706,6.301623,6.481116,6.548135,9.408277,9.162909,9.433075,9.195791
2015,132,14,45,5/12/15 14:45,358,6.232779,6.12279,6.257706,6.390405,9.335437,9.079892,9.358411,9.032007
2015,132,14,50,5/12/15 14:50,359,6.341128,6.02753,6.27081,6.410251,9.069519,8.87085,9.110514,8.821561
2015,132,14,55,5/12/15 14:55,360,6.478476,6.066947,6.451907,6.517853,9.10145,8.837985,9.154062,8.722534
2015,132,15,0,5/12/15 15:00,361,6.32974,5.941052,6.262717,6.415817,9.168765,8.86365,9.196118,8.693167
2015,132,15,5,5/12/15 15:05,362,6.04328,5.761795,5.985669,6.257657,9.12587,8.829544,9.137466,8.646475
2015,132,15,10,5/12/15 15:10,363,6.035764,5.69696,6.135666,6.234033,8.845181,8.648044,8.879181,8.514008
2015,132,15,15,5/12/15 15:15,364,6.433972,5.951599,6.490906,6.604428,8.826266,8.607739,8.872943,8.455518
2015,132,15,20,5/12/15 15:20,365,7.029993,6.423779,6.806924,7.059271,8.930059,8.66979,8.944674,8.491534
2015,132,15,25,5/12/15 15:25,366,7.197745,6.530744,6.958597,7.231247,8.940778,8.696283,8.957041,8.539255
2015,132,15,30,5/12/15 15:30,367,7.266803,6.677094,7.133966,7.400622,8.903305,8.705511,8.935135,8.566312
2015,132,15,35,5/12/15 15:35,368,7.212522,6.649014,6.907224,7.31001,8.75958,8.638705,8.80086,8.528003
2015,132,15,40,5/12/15 15:40,369,7.175958,6.618365,6.875058,7.200076,8.582852,8.488955,8.603192,8.4168
2015,132,15,45,5/12/15 15:45,370,7.110288,6.66644,6.765585,7.108084,8.427075,8.337423,8.440653,8.282489
2015,132,15,50,5/12/15 15:50,371,7.014413,6.553955,6.72243,7.007922,8.321912,8.211963,8.328214,8.160113
2015,132,15,55,5/12/15 15:55,372,6.827707,6.379996,6.562696,6.932178,8.211438,8.094904,8.214457,8.041876
2015,132,16,0,5/12/15 16:00,373,6.722638,6.289404,6.551306,6.871545,8.074259,7.970023,8.081366,7.918558
2015,132,16,5,5/12/15 16:05,374,6.626062,6.257586,6.452042,6.801019,7.978683,7.866364,7.969949,7.810037
2015,132,16,10,5/12/15 16:10,375,6.679395,6.309466,6.429873,6.810742,7.946793,7.817719,7.932465,7.739484
2015,132,16,15,5/12/15 16:15,376,6.681964,6.256946,6.478452,6.788119,7.883707,7.767242,7.867334,7.690811
2015,132,16,20,5/12/15 16:20,377,6.640683,6.18176,6.391611,6.693103,7.847513,7.715415,7.845734,7.642828
2015,132,16,25,5/12/15 16:25,378,6.559921,6.125678,6.37037,6.695962,7.803992,7.671268,7.798264,7.593939
2015,132,16,30,5/12/15 16:30,379,6.667636,6.209222,6.404346,6.744696,7.754056,7.626825,7.732516,7.559054
2015,132,16,35,5/12/15 16:35,380,6.631671,6.198947,6.324368,6.682297,7.769757,7.658731,7.741824,7.584259
2015,132,16,40,5/12/15 16:40,381,6.578125,6.17691,6.281653,6.606534,7.704038,7.606812,7.697235,7.539187
2015,132,16,45,5/12/15 16:45,382,6.499494,6.053205,6.22088,6.575745,7.651465,7.557419,7.637848,7.485474
2015,132,16,50,5/12/15 16:50,383,6.41673,6.040042,6.175711,6.517676,7.57189,7.483481,7.563592,7.42557
2015,132,16,55,5/12/15 16:55,384,6.510852,6.12587,6.155701,6.422369,7.521774,7.422394,7.514295,7.361121
2015,132,17,0,5/12/15 17:00,385,6.296561,5.957788,6.064878,6.367536,7.444891,7.344083,7.450745,7.281229
2015,132,17,5,5/12/15 17:05,386,6.162277,5.874301,6.002521,6.297937,7.354764,7.257697,7.361832,7.198267
2015,132,17,10,5/12/15 17:10,387,6.176095,5.871603,5.972095,6.246902,7.289911,7.170654,7.290451,7.108963
2015,132,17,15,5/12/15 17:15,388,5.994449,5.721945,5.829749,6.121179,7.201254,7.088049,7.204785,7.019766
2015,132,17,20,5/12/15 17:20,389,6.069537,5.743527,5.845865,6.170627,7.12959,7.011441,7.129593,6.948209
2015,132,17,25,5/12/15 17:25,390,5.990488,5.707266,5.706528,6.016269,7.053607,6.958951,7.036005,6.885465
2015,132,17,30,5/12/15 17:30,391,5.931534,5.716629,5.698611,5.971313,6.95946,6.861224,6.94877,6.792932
2015,132,17,35,5/12/15 17:35,392,5.931573,5.641894,5.649551,5.893323,6.902298,6.783404,6.909467,6.707724
2015,132,17,40,5/12/15 17:40,393,5.827066,5.566934,5.595239,5.846353,6.844794,6.726492,6.851016,6.637076
2015,132,17,45,5/12/15 17:45,394,5.673642,5.380023,5.484109,5.789538,6.73168,6.622815,6.747903,6.544253
2015,132,17,50,5/12/15 17:50,395,5.708273,5.507529,5.486923,5.738098,6.641168,6.532641,6.664126,6.464523
2015,132,17,55,5/12/15 17:55,396,5.625323,5.403216,5.48743,5.735965,6.610648,6.511459,6.618616,6.429855
2015,132,18,0,5/12/15 18:00,397,5.652228,5.37326,5.457819,5.675003,6.55936,6.453857,6.57366,6.377823
2015,132,18,5,5/12/15 18:05,398,5.533841,5.320654,5.467987,5.660028,6.501624,6.394153,6.526853,6.31102
2015,132,18,10,5/12/15 18:10,399,5.431586,5.184564,5.184228,5.424975,6.416177,6.314429,6.441525,6.231195
2015,132,18,15,5/12/15 18:15,400,5.303085,5.057462,5.038526,5.295813,6.263281,6.175647,6.291699,6.109177
2015,132,18,20,5/12/15 18:20,401,5.260611,5.037787,4.982751,5.223471,6.159845,6.063941,6.180167,6.000073
2015,132,18,25,5/12/15 18:25,402,5.224872,5.013879,5.009805,5.256622,6.115598,6.015274,6.12178,5.951437
2015,132,18,30,5/12/15 18:30,403,5.206503,5.027295,4.987228,5.19501,6.047974,5.968124,6.059537,5.899606
2015,132,18,35,5/12/15 18:35,404,5.234787,4.991132,4.921539,5.172073,5.99238,5.915656,5.984994,5.839502
2015,132,18,40,5/12/15 18:40,405,5.173627,4.950751,4.988174,5.253928,6.000229,5.908853,5.972137,5.821424
2015,132,18,45,5/12/15 18:45,406,5.235886,5.006528,4.856137,5.163159,6.016586,5.924133,5.980432,5.835355
2015,132,18,50,5/12/15 18:50,407,5.100754,4.861862,4.846173,5.093253,5.98616,5.893326,5.955661,5.813284
2015,132,18,55,5/12/15 18:55,408,5.015021,4.769165,4.714996,4.969083,5.899549,5.825684,5.889069,5.759238
2015,132,19,0,5/12/15 19:00,409,5.054086,4.813056,4.804495,5.033762,5.840994,5.775351,5.825967,5.711472
2015,132,19,5,5/12/15 19:05,410,5.064828,4.81413,4.732608,4.967535,5.844458,5.774918,5.811023,5.710238
2015,132,19,10,5/12/15 19:10,411,4.968066,4.712298,4.741153,4.939832,5.817853,5.740546,5.799194,5.68353
2015,132,19,15,5/12/15 19:15,412,4.917365,4.679294,4.64209,4.881284,5.765979,5.701035,5.749472,5.64483
2015,132,19,20,5/12/15 19:20,413,4.837613,4.576144,4.576245,4.836322,5.738767,5.679871,5.711661,5.611871
2015,132,19,25,5/12/15 19:25,414,4.738944,4.449615,4.546005,4.825647,5.649707,5.60144,5.624503,5.540588
2015,132,19,30,5/12/15 19:30,415,4.802145,4.531482,4.63446,4.908704,5.60777,5.558307,5.586182,5.491574
2015,132,19,35,5/12/15 19:35,416,4.752151,4.464908,4.504785,4.784811,5.577344,5.519577,5.563269,5.462637
2015,132,19,40,5/12/15 19:40,417,4.638953,4.403302,4.40513,4.680524,5.516977,5.457761,5.5013,5.405798
2015,132,19,45,5/12/15 19:45,418,4.606329,4.369607,4.426795,4.69686,5.452646,5.385703,5.440463,5.337906
2015,132,19,50,5/12/15 19:50,419,4.58515,4.376886,4.437964,4.679535,5.372467,5.304214,5.362164,5.260724
2015,132,19,55,5/12/15 19:55,420,4.693244,4.523004,4.612778,4.798514,5.319907,5.246854,5.301446,5.206195
2015,132,20,0,5/12/15 20:00,421,4.851608,4.727267,4.745032,4.888171,5.283969,5.215082,5.284912,5.169345
2015,132,20,5,5/12/15 20:05,422,4.832086,4.763132,4.764761,4.897391,5.250992,5.206851,5.274805,5.145865
2015,132,20,10,5/12/15 20:10,423,4.681702,4.579093,4.609192,4.75484,5.21337,5.176856,5.248548,5.116824
2015,132,20,15,5/12/15 20:15,424,4.569257,4.482687,4.51961,4.680948,5.169589,5.124261,5.197934,5.076016
2015,132,20,20,5/12/15 20:20,425,4.463321,4.321103,4.343652,4.531998,5.130786,5.06463,5.15726,5.013593
2015,132,20,25,5/12/15 20:25,426,4.285727,4.102341,4.16315,4.389099,5.075385,5.005368,5.101309,4.94794
2015,132,20,30,5/12/15 20:30,427,4.178284,4.010825,4.001441,4.216064,5.01525,4.932837,5.042233,4.873563
2015,132,20,35,5/12/15 20:35,428,4.132086,3.948856,3.899484,4.120193,4.983835,4.878213,4.999326,4.803336
2015,132,20,40,5/12/15 20:40,429,4.051806,3.815726,3.82016,4.104279,4.950702,4.8435,4.943497,4.741418
2015,132,20,45,5/12/15 20:45,430,3.965836,3.78483,3.874814,4.128015,4.895166,4.789334,4.891565,4.68302
2015,132,20,50,5/12/15 20:50,431,4.133453,3.935513,4.051044,4.298843,4.889035,4.782931,4.896643,4.665558
2015,132,20,55,5/12/15 20:55,432,4.225379,4.090363,4.182565,4.392462,4.878516,4.7931,4.89534,4.672925
2015,132,21,0,5/12/15 21:00,433,4.34444,4.223926,4.257019,4.428647,4.905496,4.833154,4.935544,4.698794
2015,132,21,5,5/12/15 21:05,434,4.306509,4.200381,4.230319,4.386856,4.869406,4.817358,4.907458,4.694632
