x,y,cell,Alder,Ash,Basswood,Beech,Birch,Black gum,Buckeye,Cedar/juniper,Cherry,Dogwood,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,No tree,Oak,Other hardwood,Pine,Poplar,Spruce,Sycamore,Tamarack,Tulip poplar,Unknown tree,Walnut,Willow,NA
261000,998000,18394,0,55.88,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,20.32,0,1437.64,0,109.22,236.22,0,0,0,0,0,0,0,0
269000,998000,18395,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,0,30.48,0,568.96,0,0,309.88,0,0,20.32,0,0,0,0,0
277000,998000,18396,0,0,0,0,71.12,0,0,0,0,0,0,0,0,0,0,0,55.88,0,584.2,0,0,1282.7,0,0,0,0,0,0,0,0
285000,998000,18397,0,88.9,53.34,0,279.4,0,0,0,22.86,0,289.56,0,0,0,0,0,198.12,0,703.58,0,271.78,1894.84,0,0,0,0,0,35.56,0,0
293000,998000,18398,0,200.66,48.26,0,896.62,0,0,0,0,0,843.28,0,0,0,0,0,970.28,0,551.18,0,551.18,299.72,0,0,76.2,0,0,0,0,0
301000,998000,18399,0,198.12,101.6,0,919.48,0,0,0,0,0,581.66,0,0,0,0,127,1993.9,0,561.34,0,411.48,38.1,0,0,0,0,0,45.72,0,0
309000,998000,18400,0,76.2,243.84,0,850.9,0,0,0,0,0,1023.62,0,0,0,20.32,233.68,1590.04,0,1013.46,0,93.98,101.6,0,0,0,0,0,0,0,0
317000,998000,18401,0,106.68,121.92,0,274.32,0,0,0,0,0,238.76,0,0,0,0,0,426.72,0,1432.56,0,975.36,78.74,0,0,50.8,0,0,27.94,0,0
325000,998000,18402,0,149.86,116.84,0,0,0,0,0,0,0,66.04,0,0,0,0,0,398.78,0,1280.16,0,1010.92,78.74,0,0,0,0,0,0,0,0
333000,998000,18403,0,43.18,0,0,264.16,0,0,0,0,0,172.72,0,0,0,0,25.4,162.56,0,668.02,0,1645.92,20.32,0,0,45.72,0,0,0,0,0
341000,998000,18404,0,0,0,0,162.56,0,0,0,0,0,71.12,0,0,0,0,0,93.98,0,1150.62,0,584.2,426.72,0,0,0,0,0,0,0,0
349000,998000,18405,0,81.28,0,0,152.4,0,0,0,0,0,25.4,0,0,0,0,0,538.48,0,386.08,0,1186.18,124.46,0,0,533.4,0,0,0,0,0
357000,998000,18406,0,0,0,0,25.4,0,0,76.2,0,0,0,58.42,0,0,0,0,66.04,0,716.28,0,3423.92,104.14,0,0,177.8,0,0,81.28,0,0
365000,998000,18407,0,228.6,254,0,746.76,0,0,96.52,0,0,81.28,0,0,0,0,76.2,975.36,0,383.54,0,655.32,76.2,0,0,690.88,0,0,45.72,0,0
373000,998000,18408,0,116.84,40.64,0,894.08,0,0,292.1,0,0,144.78,71.12,0,800.1,0,20.32,604.52,0,25.4,0,762,0,25.4,0,474.98,0,0,0,0,0
381000,998000,18409,0,76.2,71.12,0,967.74,0,0,0,0,0,111.76,50.8,0,571.5,101.6,20.32,566.42,0,139.7,0,2143.76,0,0,0,0,0,0,0,0,0
389000,998000,18410,0,60.96,210.82,0,909.32,0,0,0,0,0,121.92,40.64,50.8,502.92,0,0,673.1,0,55.88,0,1310.64,0,0,0,248.92,0,0,33.02,0,0
397000,998000,18411,0,281.94,45.72,0,1518.92,0,0,0,0,0,309.88,132.08,0,858.52,0,20.32,195.58,0,38.1,0,208.28,66.04,76.2,0,342.9,0,0,0,0,0
405000,998000,18412,0,162.56,281.94,0,1343.66,0,0,0,0,0,264.16,109.22,0,1620.52,0,27.94,198.12,0,0,0,322.58,20.32,0,0,66.04,0,0,0,0,0
413000,998000,18413,0,154.94,157.48,0,1137.92,0,0,68.58,0,0,198.12,132.08,0,1513.84,25.4,25.4,472.44,0,0,0,320.04,25.4,30.48,0,312.42,0,0,0,0,0
421000,998000,18414,0,121.92,53.34,0,1094.74,0,0,60.96,0,0,180.34,106.68,0,1178.56,0,0,279.4,0,0,0,401.32,30.48,63.5,0,500.38,0,0,0,0,0
429000,998000,18415,0,81.28,106.68,0,855.98,0,0,25.4,0,0,25.4,25.4,0,1932.94,0,0,274.32,0,0,0,642.62,0,50.8,0,317.5,0,0,0,0,0
437000,998000,18416,0,177.8,35.56,0,736.6,0,0,58.42,0,0,177.8,58.42,0,2265.68,0,0,195.58,0,0,0,640.08,0,50.8,0,139.7,0,0,0,0,0
445000,998000,18417,0,0,60.96,0,1046.48,0,0,91.44,20.32,0,50.8,20.32,0,3009.9,0,25.4,243.84,0,0,0,177.8,0,0,0,96.52,0,0,0,0,0
453000,998000,18418,0,111.76,50.8,0,574.04,0,0,0,0,0,139.7,45.72,0,2954.02,0,0,223.52,0,0,0,340.36,0,96.52,0,154.94,0,0,0,0,0
461000,998000,18419,0,0,55.88,0,1582.42,0,0,60.96,0,0,0,60.96,0,2181.86,0,0,160.02,0,25.4,0,76.2,0,25.4,0,203.2,0,0,0,0,0
469000,998000,18420,0,0,60.96,0,1496.06,0,0,167.64,0,0,45.72,20.32,0,1724.66,0,0,246.38,0,0,0,0,0,78.74,0,401.32,0,0,0,0,0
477000,998000,18421,0,0,50.8,0,1541.78,0,0,180.34,0,0,160.02,45.72,0,1468.12,0,0,312.42,0,0,0,170.18,0,193.04,0,279.4,0,0,0,0,0
485000,998000,18422,0,78.74,187.96,0,833.12,0,0,50.8,20.32,0,96.52,132.08,0,510.54,0,0,568.96,0,0,0,457.2,22.86,68.58,0,744.22,0,0,0,0,0
493000,998000,18423,0,27.94,101.6,0,553.72,0,0,0,0,0,76.2,45.72,0,302.26,0,0,292.1,0,0,0,736.6,289.56,347.98,0,802.64,0,0,0,0,0
501000,998000,18424,0,60.96,50.8,0,772.16,0,0,25.4,0,0,208.28,20.32,0,386.08,0,0,271.78,0,40.64,0,459.74,337.82,160.02,0,723.9,0,0,0,0,0
509000,998000,18425,0,50.8,129.54,0,845.82,0,0,116.84,0,0,99.06,106.68,0,1300.48,0,0,284.48,0,106.68,0,327.66,134.62,25.4,0,134.62,0,0,25.4,0,0
517000,998000,18426,0,0,0,0,1308.1,0,0,149.86,0,0,20.32,93.98,0,688.34,0,25.4,883.92,0,0,0,157.48,25.4,132.08,0,591.82,0,0,0,0,0
525000,998000,18427,0,0,76.2,0,878.84,0,0,246.38,0,0,157.48,20.32,0,1379.22,0,0,444.5,0,0,0,20.32,162.56,109.22,0,160.02,0,0,0,0,0
533000,998000,18428,0,30.48,91.44,0,944.88,0,0,91.44,0,0,0,185.42,0,1158.24,0,20.32,241.3,0,0,0,116.84,30.48,55.88,0,457.2,0,0,0,0,0
541000,998000,18429,0,22.86,233.68,0,622.3,0,0,88.9,0,0,25.4,162.56,0,751.84,0,0,342.9,0,0,0,485.14,281.94,55.88,0,281.94,0,0,0,0,0
549000,998000,18430,0,0,38.1,0,200.66,0,0,162.56,25.4,0,50.8,0,0,114.3,0,0,175.26,0,0,0,1592.58,55.88,594.36,0,386.08,0,0,0,0,0
557000,998000,18431,0,25.4,38.1,0,1023.62,0,0,106.68,0,0,0,48.26,0,1950.72,0,0,414.02,0,0,0,401.32,0,66.04,0,177.8,0,0,0,0,0
565000,998000,18432,0,0,68.58,0,1130.3,0,0,137.16,0,0,45.72,149.86,0,1978.66,0,0,436.88,0,0,0,322.58,0,0,0,231.14,0,0,0,0,0
573000,998000,18433,0,0,119.38,0,1303.02,0,0,71.12,0,0,259.08,101.6,0,1074.42,0,45.72,1036.32,0,0,0,40.64,0,0,0,243.84,0,0,0,0,0
581000,998000,18434,0,20.32,416.56,0,934.72,0,0,279.4,0,0,525.78,25.4,0,975.36,0,25.4,1036.32,0,25.4,0,0,0,55.88,0,50.8,0,0,0,0,0
589000,998000,18435,0,0,142.24,147.32,797.56,0,0,279.4,0,0,60.96,104.14,0,1231.9,0,25.4,1173.48,0,0,0,86.36,0,60.96,0,200.66,0,0,0,0,0
597000,998000,18436,0,55.88,81.28,436.88,518.16,0,0,274.32,0,0,144.78,50.8,0,822.96,0,76.2,1625.6,0,0,0,200.66,190.5,0,0,35.56,0,0,0,0,0
605000,998000,18437,0,22.86,20.32,106.68,642.62,0,0,200.66,0,0,30.48,50.8,0,904.24,0,25.4,472.44,0,0,0,1379.22,106.68,20.32,0,274.32,0,0,0,0,0
613000,998000,18438,0,20.32,0,0,297.18,0,0,233.68,25.4,0,0,76.2,0,154.94,0,0,111.76,0,0,0,2519.68,25.4,96.52,0,274.32,0,0,0,0,0
621000,998000,18439,0,66.04,0,0,76.2,0,0,259.08,0,0,20.32,22.86,0,0,0,0,45.72,0,25.4,0,2715.26,223.52,45.72,0,264.16,0,0,0,0,0
629000,998000,18440,0,0,0,20.32,203.2,0,0,355.6,0,0,0,25.4,0,314.96,0,0,76.2,0,20.32,0,2252.98,269.24,20.32,0,111.76,0,0,0,0,0
637000,998000,18441,0,116.84,0,20.32,243.84,0,0,355.6,0,0,111.76,76.2,0,482.6,0,0,121.92,0,30.48,0,2440.94,45.72,116.84,0,157.48,0,0,0,0,0
645000,998000,18442,0,0,0,254,116.84,0,0,309.88,0,0,30.48,40.64,0,299.72,0,0,228.6,0,121.92,0,2331.72,30.48,50.8,0,238.76,0,0,0,0,0
653000,998000,18443,0,50.8,76.2,172.72,340.36,0,0,622.3,0,0,60.96,139.7,0,459.74,0,60.96,281.94,0,0,0,1544.32,20.32,0,0,386.08,0,0,0,0,0
661000,998000,18444,0,106.68,289.56,137.16,137.16,0,0,939.8,0,0,30.48,45.72,0,1272.54,0,20.32,340.36,0,0,0,386.08,0,149.86,0,147.32,0,0,0,0,0
669000,998000,18445,0,20.32,132.08,340.36,185.42,0,0,673.1,0,0,20.32,0,0,942.34,0,0,581.66,0,0,0,0,0,25.4,0,342.9,0,0,0,0,0
677000,998000,18446,0,96.52,0,30.48,271.78,0,0,934.72,0,0,66.04,0,0,1023.62,0,0,144.78,0,0,0,497.84,50.8,71.12,0,370.84,0,0,0,0,0
685000,998000,18447,0,0,0,0,96.52,0,0,518.16,0,0,0,50.8,0,0,0,0,0,0,0,0,147.32,81.28,25.4,0,20.32,0,0,0,0,0
853000,998000,18468,0,22.86,0,101.6,0,0,0,0,0,0,0,0,0,167.64,0,20.32,187.96,0,0,0,0,20.32,0,0,0,0,0,0,0,0
861000,998000,18469,0,30.48,0,1028.7,353.06,0,0,0,0,0,68.58,0,0,60.96,0,20.32,685.8,0,0,0,0,91.44,0,0,0,0,0,0,0,0
869000,998000,18470,0,0,73.66,927.1,243.84,0,0,233.68,0,0,35.56,45.72,0,83.82,0,0,683.26,0,0,0,0,0,0,0,40.64,0,0,0,0,0
877000,998000,18471,0,0,38.1,1584.96,0,0,0,20.32,0,0,152.4,0,0,439.42,0,0,1282.7,0,0,0,0,0,0,0,0,0,0,0,0,0
885000,998000,18472,0,20.32,127,833.12,127,0,0,220.98,0,0,101.6,45.72,0,1511.3,0,0,292.1,0,20.32,0,391.16,50.8,35.56,0,0,0,0,0,0,0
893000,998000,18473,0,0,0,960.12,139.7,0,0,256.54,0,0,91.44,0,0,1125.22,0,0,243.84,0,0,0,243.84,0,45.72,0,22.86,0,0,0,0,0
901000,998000,18474,0,0,0,574.04,30.48,0,0,276.86,0,0,30.48,0,0,538.48,0,0,538.48,0,22.86,0,0,0,25.4,0,0,0,0,0,0,0
909000,998000,18475,0,111.76,30.48,640.08,431.8,0,0,541.02,0,0,25.4,71.12,0,1186.18,0,0,355.6,0,45.72,0,289.56,114.3,25.4,0,96.52,0,0,0,0,0
917000,998000,18476,0,35.56,0,769.62,129.54,0,0,345.44,0,0,40.64,45.72,0,711.2,0,0,0,0,0,0,1036.32,482.6,81.28,0,233.68,0,0,0,0,0
925000,998000,18477,0,45.72,0,327.66,182.88,0,0,299.72,0,0,0,0,0,637.54,0,0,180.34,0,22.86,0,782.32,279.4,175.26,0,637.54,0,0,0,0,0
933000,998000,18478,0,30.48,0,22.86,33.02,0,0,190.5,0,0,0,0,0,0,0,0,30.48,0,0,0,388.62,127,20.32,0,142.24,0,0,0,0,0
-35000,990000,18653,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0,0,0,68.58,0,0,0,0,0,0,0,0,0,0,0
-19000,990000,18655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0
29000,990000,18661,0,0,63.5,0,0,0,0,0,0,0,33.02,0,0,0,0,0,101.6,0,45.72,0,0,0,0,0,0,0,0,0,0,0
37000,990000,18662,0,0,0,0,0,0,0,0,0,0,86.36,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0
109000,990000,18671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,0,0,0,0,0,0,0,0
117000,990000,18672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.84,0,0,157.48,0,0,0,0,0,0,0,0
125000,990000,18673,0,83.82,289.56,0,0,0,0,0,0,0,320.04,0,0,0,0,40.64,0,0,647.7,0,0,574.04,0,0,0,0,0,101.6,0,0
133000,990000,18674,0,20.32,355.6,0,0,0,0,0,20.32,0,538.48,0,0,0,22.86,20.32,0,0,406.4,0,0,464.82,0,0,0,0,0,68.58,0,0
141000,990000,18675,0,88.9,708.66,0,0,0,0,0,0,0,693.42,0,0,0,101.6,20.32,0,0,713.74,0,0,469.9,0,0,0,0,0,35.56,20.32,0
149000,990000,18676,0,180.34,772.16,0,35.56,0,0,0,0,0,1143,0,0,0,55.88,154.94,279.4,0,807.72,0,0,535.94,0,0,0,0,0,0,0,0
157000,990000,18677,0,299.72,662.94,0,0,0,0,0,0,0,1122.68,0,0,0,45.72,223.52,444.5,0,777.24,0,0,373.38,0,0,0,0,0,0,0,0
165000,990000,18678,0,162.56,520.7,0,0,0,0,0,0,0,1112.52,0,0,0,45.72,116.84,187.96,0,805.18,0,0,132.08,0,0,45.72,0,0,91.44,0,0
173000,990000,18679,0,71.12,594.36,0,0,0,0,0,0,0,1010.92,0,0,0,127,182.88,904.24,0,393.7,0,0,289.56,0,0,0,0,0,350.52,0,0
181000,990000,18680,0,177.8,487.68,0,0,0,0,0,0,0,701.04,0,0,0,50.8,152.4,985.52,0,858.52,0,0,218.44,0,0,45.72,0,0,76.2,0,0
189000,990000,18681,0,144.78,474.98,0,0,0,0,0,0,0,530.86,0,0,0,40.64,177.8,1054.1,0,1262.38,0,0,0,0,0,137.16,0,0,0,0,0
197000,990000,18682,0,0,513.08,0,0,0,0,0,0,0,238.76,0,0,0,0,91.44,370.84,0,2578.1,0,0,22.86,0,0,71.12,0,0,0,0,0
205000,990000,18683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.2,0,0,0,0,0,71.12,0,0,0,0,0
213000,990000,18684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954.02,0,0,40.64,0,0,0,0,0,0,0,0
221000,990000,18685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4445,0,0,35.56,0,0,68.58,0,0,0,0,0
229000,990000,18686,0,25.4,0,0,0,0,0,0,0,0,25.4,0,0,0,0,25.4,0,0,2854.96,0,0,0,0,0,0,0,0,0,0,0
237000,990000,18687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.6,0,0,0,0,0,66.04,0,0,0,0,0
245000,990000,18688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.32,0,0,0,40.64,0,76.2,0,0,0,0,0
253000,990000,18689,0,0,121.92,0,30.48,0,0,0,20.32,0,0,0,0,0,0,0,0,0,1615.44,0,0,142.24,0,0,0,0,0,0,0,0
261000,990000,18690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.42,0,0,220.98,0,0,0,0,0,0,0,0
269000,990000,18691,0,25.4,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,312.42,0,0,0,0,0,0,0,0,0,0,0
277000,990000,18692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,0,218.44,1021.08,0,0,0,0,0,0,0,0
285000,990000,18693,0,0,0,0,55.88,0,0,0,0,0,66.04,0,0,0,0,0,322.58,0,287.02,0,365.76,1381.76,0,0,0,0,0,0,0,0
293000,990000,18694,0,76.2,160.02,0,0,0,0,0,0,0,284.48,0,0,0,30.48,40.64,759.46,0,1023.62,0,0,1191.26,0,0,20.32,0,0,0,0,0
301000,990000,18695,0,243.84,111.76,0,396.24,0,0,0,0,0,515.62,0,0,0,43.18,25.4,1920.24,0,1183.64,0,187.96,83.82,0,0,0,0,0,55.88,0,0
309000,990000,18696,0,66.04,104.14,0,144.78,0,0,0,0,0,568.96,0,0,0,0,60.96,876.3,0,1925.32,0,546.1,167.64,0,0,0,0,0,30.48,0,0
317000,990000,18697,0,0,0,0,25.4,0,0,0,0,0,147.32,0,0,0,0,0,353.06,0,1409.7,0,3114.04,45.72,0,0,91.44,0,0,0,0,0
325000,990000,18698,0,0,0,0,0,0,0,0,0,0,121.92,0,0,0,0,0,160.02,0,1511.3,0,904.24,195.58,0,0,0,0,0,0,0,0
333000,990000,18699,0,0,0,0,25.4,0,0,0,0,0,66.04,0,0,0,0,0,25.4,0,368.3,0,1234.44,81.28,0,0,111.76,0,0,0,0,0
341000,990000,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.96,0,624.84,360.68,0,0,50.8,0,0,0,0,0
349000,990000,18701,0,160.02,55.88,0,121.92,0,0,0,0,0,114.3,0,0,0,0,0,878.84,0,1363.98,0,228.6,264.16,20.32,0,248.92,0,0,0,0,0
357000,990000,18702,0,0,55.88,0,144.78,0,0,0,0,0,175.26,0,0,0,25.4,0,703.58,0,2113.28,0,1295.4,309.88,0,0,109.22,0,0,0,0,0
365000,990000,18703,0,78.74,152.4,0,690.88,0,0,0,0,0,45.72,0,0,0,25.4,0,751.84,0,1041.4,0,1737.36,287.02,0,0,309.88,0,0,0,0,0
373000,990000,18704,0,208.28,182.88,0,1249.68,0,0,152.4,0,0,91.44,20.32,0,236.22,20.32,20.32,952.5,0,368.3,0,1295.4,73.66,0,0,312.42,0,0,0,0,0
381000,990000,18705,0,30.48,101.6,0,1531.62,0,0,0,0,0,101.6,22.86,0,858.52,0,0,292.1,0,66.04,0,1214.12,60.96,0,0,254,0,0,0,0,0
389000,990000,18706,0,152.4,0,0,1838.96,0,0,0,0,0,403.86,35.56,0,624.84,0,0,502.92,0,93.98,0,378.46,50.8,0,0,294.64,0,0,0,0,0
397000,990000,18707,0,132.08,22.86,0,1854.2,0,0,0,0,0,276.86,81.28,0,944.88,0,25.4,551.18,0,0,0,101.6,45.72,86.36,0,388.62,0,0,0,0,0
405000,990000,18708,0,259.08,223.52,0,975.36,0,0,0,0,0,55.88,200.66,0,1602.74,0,0,134.62,0,0,0,444.5,0,30.48,0,320.04,0,0,0,0,0
413000,990000,18709,0,248.92,218.44,0,1386.84,0,0,76.2,0,0,312.42,233.68,0,1473.2,0,0,167.64,0,0,0,365.76,0,20.32,0,129.54,0,0,0,0,0
421000,990000,18710,0,134.62,248.92,0,772.16,0,0,68.58,0,0,101.6,0,0,2669.54,0,0,190.5,0,0,50.8,416.56,0,25.4,0,157.48,0,0,0,0,0
429000,990000,18711,0,223.52,0,0,673.1,0,0,50.8,0,0,116.84,35.56,0,2308.86,0,0,109.22,0,25.4,0,474.98,0,40.64,0,556.26,0,0,0,0,0
437000,990000,18712,0,25.4,0,0,807.72,0,0,76.2,0,0,0,104.14,0,1612.9,0,20.32,20.32,0,0,0,533.4,0,86.36,0,274.32,0,0,0,0,0
445000,990000,18713,0,106.68,0,0,632.46,0,0,86.36,0,0,0,121.92,0,3129.28,0,0,215.9,0,0,0,172.72,0,129.54,0,180.34,0,0,0,0,0
453000,990000,18714,0,0,91.44,0,589.28,0,0,215.9,0,0,0,261.62,0,2199.64,0,0,165.1,0,0,0,60.96,0,119.38,0,294.64,0,0,0,0,0
461000,990000,18715,0,45.72,35.56,0,1310.64,0,0,0,0,0,175.26,180.34,0,1351.28,0,0,297.18,0,0,0,238.76,20.32,274.32,0,137.16,0,0,0,0,0
469000,990000,18716,0,149.86,111.76,0,985.52,0,0,294.64,0,0,167.64,71.12,0,1803.4,0,0,441.96,0,0,0,190.5,0,0,0,342.9,0,0,0,0,0
477000,990000,18717,0,142.24,20.32,0,1140.46,0,0,20.32,0,0,111.76,254,0,1651,0,0,297.18,0,0,0,203.2,40.64,55.88,0,220.98,0,0,0,0,0
485000,990000,18718,0,149.86,0,0,967.74,0,0,25.4,0,0,22.86,0,0,1567.18,0,0,426.72,0,27.94,0,596.9,25.4,0,0,408.94,0,0,0,0,0
493000,990000,18719,0,175.26,25.4,0,1130.3,0,0,50.8,0,0,25.4,40.64,0,1719.58,0,0,172.72,0,25.4,0,175.26,106.68,55.88,0,457.2,0,0,0,0,0
501000,990000,18720,0,127,0,0,784.86,0,0,30.48,0,0,35.56,0,0,1856.74,0,0,129.54,0,0,0,429.26,116.84,40.64,0,337.82,0,0,60.96,0,0
509000,990000,18721,0,0,20.32,0,1198.88,0,0,0,0,0,121.92,175.26,0,1521.46,0,0,538.48,0,22.86,0,144.78,0,132.08,0,132.08,0,0,0,0,0
517000,990000,18722,0,45.72,60.96,0,1628.14,0,0,20.32,0,0,261.62,91.44,0,828.04,0,20.32,492.76,0,0,0,55.88,0,190.5,0,449.58,0,0,0,0,0
525000,990000,18723,0,0,71.12,0,1165.86,0,0,467.36,0,0,106.68,172.72,0,309.88,0,20.32,698.5,0,20.32,0,25.4,0,233.68,0,563.88,0,0,0,0,0
533000,990000,18724,0,0,73.66,0,612.14,0,0,287.02,0,0,30.48,116.84,0,2052.32,0,40.64,160.02,0,25.4,0,83.82,0,20.32,0,254,0,0,0,0,0
541000,990000,18725,0,0,50.8,0,1005.84,0,0,20.32,0,0,30.48,20.32,0,1503.68,0,0,393.7,0,0,0,0,0,0,0,304.8,0,0,0,0,0
549000,990000,18726,0,0,121.92,0,1236.98,0,0,106.68,0,0,264.16,0,0,1587.5,0,40.64,853.44,0,0,0,314.96,68.58,40.64,0,91.44,0,0,0,0,0
557000,990000,18727,0,0,152.4,0,1242.06,0,0,254,0,0,175.26,40.64,0,1648.46,0,45.72,741.68,0,0,0,157.48,0,45.72,0,0,0,0,0,0,0
565000,990000,18728,0,0,170.18,0,967.74,0,0,104.14,0,0,322.58,109.22,0,1963.42,0,20.32,528.32,0,0,0,167.64,0,144.78,0,200.66,0,0,0,0,0
573000,990000,18729,0,0,259.08,0,751.84,0,0,157.48,0,0,254,45.72,0,919.48,0,147.32,1755.14,0,0,0,0,0,106.68,0,228.6,0,0,0,0,0
581000,990000,18730,0,25.4,76.2,147.32,604.52,0,0,370.84,0,0,40.64,30.48,0,1943.1,0,0,787.4,0,0,0,142.24,0,0,0,325.12,0,0,0,0,0
589000,990000,18731,0,81.28,38.1,416.56,574.04,0,0,137.16,0,0,66.04,20.32,0,1234.44,0,43.18,985.52,0,0,0,347.98,157.48,30.48,0,76.2,0,0,0,0,0
597000,990000,18732,0,20.32,0,223.52,167.64,0,0,203.2,0,0,60.96,0,0,652.78,0,20.32,416.56,0,127,0,2994.66,228.6,0,0,81.28,0,0,0,0,0
605000,990000,18733,0,104.14,0,0,91.44,0,0,322.58,0,0,0,20.32,0,203.2,0,0,50.8,0,0,0,2905.76,172.72,25.4,0,226.06,0,0,0,0,0
613000,990000,18734,0,0,0,0,25.4,0,0,55.88,0,0,0,25.4,0,35.56,0,0,20.32,0,0,0,2733.04,289.56,30.48,0,175.26,0,0,0,0,0
621000,990000,18735,0,0,0,0,91.44,0,0,55.88,0,0,0,0,0,0,0,0,40.64,0,0,0,3284.22,182.88,55.88,0,177.8,0,0,0,0,0
629000,990000,18736,0,0,0,157.48,182.88,0,0,533.4,0,0,0,76.2,0,172.72,0,0,25.4,0,91.44,0,2103.12,452.12,25.4,0,137.16,0,0,0,0,0
637000,990000,18737,0,101.6,0,50.8,185.42,0,0,320.04,0,0,177.8,20.32,0,91.44,20.32,25.4,86.36,0,50.8,0,2077.72,447.04,0,0,416.56,0,0,0,0,0
645000,990000,18738,0,25.4,76.2,182.88,20.32,0,0,518.16,0,0,132.08,40.64,0,208.28,0,0,132.08,0,25.4,0,3012.44,30.48,0,0,381,0,0,0,0,0
653000,990000,18739,0,129.54,101.6,218.44,203.2,0,0,596.9,0,0,157.48,71.12,0,350.52,0,40.64,129.54,0,0,0,1762.76,0,127,0,246.38,0,0,0,0,0
661000,990000,18740,0,228.6,50.8,373.38,238.76,0,0,838.2,0,0,35.56,55.88,0,855.98,0,0,513.08,0,0,0,251.46,0,71.12,0,223.52,0,0,0,0,0
669000,990000,18741,0,132.08,60.96,299.72,127,0,0,629.92,0,0,0,20.32,0,548.64,0,0,261.62,0,0,0,0,25.4,45.72,0,535.94,0,0,0,0,0
677000,990000,18742,0,101.6,0,177.8,543.56,0,0,553.72,0,0,0,45.72,0,259.08,0,0,0,0,0,0,0,167.64,0,0,441.96,0,0,0,0,0
709000,990000,18746,0,0,0,162.56,0,0,0,0,0,0,0,0,0,0,0,20.32,127,0,30.48,0,0,0,0,0,0,0,0,0,0,0
717000,990000,18747,0,0,0,147.32,119.38,0,0,187.96,0,0,0,0,0,55.88,0,20.32,172.72,0,96.52,0,0,0,35.56,0,0,0,0,0,0,0
725000,990000,18748,0,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797000,990000,18757,0,0,0,30.48,55.88,0,0,91.44,0,0,0,0,0,0,0,0,269.24,0,0,0,0,0,0,0,0,0,35.56,0,0,0
805000,990000,18758,0,0,0,0,20.32,0,0,60.96,0,0,0,22.86,0,0,0,0,119.38,0,0,0,0,0,0,0,0,0,0,0,0,0
853000,990000,18764,0,0,0,38.1,0,0,0,0,0,0,0,0,0,0,0,0,35.56,0,0,0,0,0,0,0,0,0,0,0,0,0
861000,990000,18765,0,0,0,949.96,78.74,0,0,55.88,0,0,45.72,0,0,403.86,0,0,571.5,0,0,0,0,0,0,0,0,0,0,0,0,0
869000,990000,18766,0,0,0,1193.8,187.96,0,0,0,0,0,0,0,0,238.76,0,0,668.02,0,0,0,0,0,0,0,0,0,0,0,0,0
877000,990000,18767,0,0,25.4,1968.5,20.32,0,0,53.34,0,0,157.48,22.86,0,167.64,0,0,1021.08,0,0,0,76.2,0,0,0,22.86,0,0,0,0,0
885000,990000,18768,0,81.28,0,492.76,139.7,0,0,685.8,0,0,0,0,0,469.9,0,0,541.02,0,0,0,40.64,124.46,20.32,0,104.14,0,0,0,0,0
893000,990000,18769,0,35.56,0,236.22,0,0,0,0,0,0,0,0,0,284.48,0,0,96.52,0,281.94,0,858.52,0,30.48,0,22.86,0,0,0,0,0
901000,990000,18770,0,0,55.88,759.46,215.9,0,0,309.88,0,0,55.88,25.4,0,858.52,0,0,182.88,0,0,0,1198.88,111.76,0,0,30.48,0,0,0,0,0
909000,990000,18771,0,50.8,0,695.96,177.8,0,0,835.66,0,0,0,0,0,922.02,0,0,594.36,0,20.32,0,1054.1,45.72,45.72,0,137.16,0,0,0,0,0
917000,990000,18772,0,116.84,0,0,127,0,0,185.42,0,0,0,0,0,109.22,0,0,78.74,0,88.9,0,617.22,226.06,304.8,0,203.2,0,0,0,0,0
925000,990000,18773,0,109.22,0,43.18,96.52,0,0,406.4,0,0,0,0,0,0,0,30.48,142.24,0,0,0,2159,187.96,55.88,0,220.98,0,0,0,0,0
933000,990000,18774,0,78.74,0,264.16,287.02,0,0,254,0,0,0,0,0,203.2,0,0,93.98,0,0,0,1417.32,287.02,22.86,0,132.08,0,0,0,0,0
